Time	Channel A	Channel B
(us)	(V)	(V)

-0.00400000	0.78140378	0.29072341
-0.00300000	0.53451031	0.34464198
-0.00200000	0.14674582	0.37100148
-0.00100000	-0.32483390	0.36617249
0.00000000	-0.67593503	0.32806349
0.00100000	-0.85749876	0.26202634
0.00200000	-0.82160431	0.19789617
0.00300000	-0.57160431	0.14520793
0.00400000	-0.20094119	0.11328125
0.00500000	0.23668183	0.10722195
0.00600000	0.59147394	0.13312007
0.00700000	0.80933195	0.18642348
0.00800000	0.83892101	0.25378323
0.00900000	0.67676550	0.32591042
0.01000000	0.34491879	0.36678764
0.01100000	-0.10663755	0.37038633
0.01200000	-0.50396776	0.34679502
0.01300000	-0.79026204	0.29893577
0.01400000	-0.86900222	0.23788139
0.01500000	-0.72856176	0.17307456
0.01600000	-0.41581571	0.12638411
0.01700000	0.02485236	0.10457677
0.01800000	0.42384350	0.11611097
0.01900000	0.72161049	0.15911049
0.02000000	0.84639519	0.22047244
0.02100000	0.77863556	0.29136935
0.02200000	0.52614421	0.34378076
0.02300000	0.12847564	0.36980191
0.02400000	-0.29210752	0.36703372
0.02500000	-0.67528909	0.33618355
0.02600000	-0.85955954	0.27774361
0.02700000	-0.81898993	0.20017225
0.02800000	-0.58464569	0.14173228
0.02900000	-0.18876107	0.11088213
0.03000000	0.22502461	0.10811393
0.03100000	0.59544170	0.13413508
0.03200000	0.81034696	0.18639271
0.03300000	0.83633733	0.25667447
0.03400000	0.67135209	0.32111222
0.03500000	0.34211984	0.37078616
0.03600000	-0.07504921	0.38250491
0.03700000	-0.51937747	0.35463828
0.03800000	-0.79745942	0.30191928
0.03900000	-0.87066317	0.23163755
0.04000000	-0.72954601	0.16750738
0.04100000	-0.39237821	0.11906373
0.04200000	0.01294907	0.10162401
0.04300000	0.42695004	0.11798720
0.04400000	0.72041094	0.16175567
0.04500000	0.84811759	0.22659326
0.04600000	0.77909696	0.29056963
0.04700000	0.52552903	0.34387302
0.04800000	0.13776451	0.37333909
0.04900000	-0.32714075	0.37515378
0.05000000	-0.67501229	0.33722934
0.05100000	-0.85657603	0.26510212
0.05200000	-0.82391119	0.19478962
0.05300000	-0.58058560	0.13604207
0.05400000	-0.20992249	0.10414616
0.05500000	0.23437500	0.10414616
0.05600000	0.59221208	0.13634965
0.05700000	0.80948573	0.19632751
0.05800000	0.83892101	0.26033464
0.05900000	0.67676550	0.31846702
0.06000000	0.34491879	0.35931349
0.06100000	-0.10663755	0.37690699
0.06200000	-0.50396776	0.35654527
0.06300000	-0.79026204	0.30139640
0.06400000	-0.86900222	0.23711245
0.06500000	-0.72856176	0.17292076
0.06600000	-0.41600025	0.12638411
0.06700000	0.02408342	0.10457677
0.06800000	0.42618111	0.11611097
0.06900000	0.73062253	0.15911049
0.07000000	0.85553026	0.22031865
0.07100000	0.78171134	0.29060039
0.07200000	0.52303767	0.34624138
0.07300000	0.11937131	0.37958291
0.07400000	-0.30090427	0.37355438
0.07500000	-0.67685777	0.32874015
0.07600000	-0.86109746	0.27045399
0.07700000	-0.82778668	0.20746186
0.07800000	-0.59362698	0.14917569
0.07900000	-0.19109868	0.10436147
0.08000000	0.22579356	0.09817913
0.08100000	0.59559548	0.13090551
0.08200000	0.81034696	0.18965305
0.08300000	0.83633733	0.26657850
0.08400000	0.67135209	0.32778665
0.08500000	0.34211984	0.36411172
0.08600000	-0.07504921	0.37260088
0.08700000	-0.51937747	0.35137796
0.08800000	-0.79745942	0.30499509
0.08900000	-0.87066317	0.24080339
0.09000000	-0.72954601	0.17651944
0.09100000	-0.39237821	0.12137057
0.09200000	0.01294907	0.10085507
0.09300000	0.42695004	0.11783341
0.09400000	0.72041094	0.16160187
0.09500000	0.84811759	0.22582431
0.09600000	0.77909696	0.29306102
0.09700000	0.52552903	0.35362327
0.09800000	0.13776451	0.37982899
0.09900000	-0.32714075	0.36771038
0.10000000	-0.67516607	0.32963213
0.10100000	-0.85734499	0.27088460
0.10200000	-0.82160431	0.20687746
0.10300000	-0.57160431	0.14751476
0.10400000	-0.20109499	0.11251231
0.10500000	0.23591289	0.10706816
0.10600000	0.59378076	0.13312007
0.10700000	0.81834400	0.18642348
0.10800000	0.84793305	0.25362942
0.10900000	0.67907232	0.32514149
0.11000000	0.34418061	0.36909449
0.11100000	-0.10679134	0.37936762
0.11200000	-0.50412154	0.35593012
0.11300000	-0.79103100	0.30201155
0.11400000	-0.86669534	0.23480561
0.11500000	-0.71958047	0.16393946
0.11600000	-0.40698817	0.11737204
0.11700000	0.02639026	0.10223917
0.11800000	0.42541215	0.11687992
0.11900000	0.73043799	0.15929502
0.12000000	0.85553026	0.22031865
0.12100000	0.78171134	0.29060039
0.12200000	0.52303767	0.34624138
0.12300000	0.11937131	0.37958291
0.12400000	-0.30090427	0.37370816
0.12500000	-0.67685777	0.32950911
0.12600000	-0.86109746	0.26814714
0.12700000	-0.82778668	0.19844981
0.12800000	-0.59362698	0.14019439
0.12900000	-0.19109868	0.10202387
0.13000000	0.22563976	0.09910187
0.13100000	0.59482652	0.13182825
0.13200000	0.81265378	0.18731545
0.13300000	0.84534943	0.25759721
0.13400000	0.68036419	0.31880537
0.13500000	0.34445742	0.36180487
0.13600000	-0.07581816	0.37333909
0.13700000	-0.51953125	0.35153174
0.13800000	-0.79745942	0.30499509
0.13900000	-0.87066317	0.24080339
0.14000000	-0.72954601	0.17651944
0.14100000	-0.39237821	0.12137057
0.14200000	0.01279528	0.10085507
0.14300000	0.42618111	0.11783341
0.14400000	0.72271776	0.16175567
0.14500000	0.85709894	0.22659326
0.14600000	0.78807825	0.29072341
0.14700000	0.52783585	0.34464198
0.14800000	0.13699557	0.37084767
0.14900000	-0.32729453	0.36540353
0.15000000	-0.67501229	0.33055487
0.15100000	-0.85657603	0.27180734
0.15200000	-0.82391119	0.20457062
0.15300000	-0.58058560	0.13853346
0.15400000	-0.21007627	0.10353100
0.15500000	0.23360606	0.10473056
0.15600000	0.59470350	0.13388902
0.15700000	0.81926674	0.18657726
0.15800000	0.84559548	0.25378323
0.15900000	0.67009103	0.32591042
0.16000000	0.33516854	0.36678764
0.16100000	-0.10909818	0.37038633
0.16200000	-0.50319880	0.34694883
0.16300000	-0.79010826	0.29970473
0.16400000	-0.86884844	0.23557456
0.16500000	-0.72779280	0.16409326
0.16600000	-0.41830710	0.11737204
0.16700000	0.01507136	0.10223917
0.16800000	0.41716903	0.11687992
0.16900000	0.72828496	0.15929502
0.17000000	0.85614544	0.22047244
0.17100000	0.78109622	0.29136935
0.17200000	0.52537525	0.34393454
0.17300000	0.12832186	0.37057087
0.17400000	-0.29195374	0.36472687
0.17500000	-0.67455095	0.32717150
0.17600000	-0.86186635	0.26873153
0.17700000	-0.82794046	0.19786540
0.17800000	-0.59362698	0.14250124
0.17900000	-0.19109868	0.11103593
0.18000000	0.22579356	0.10811393
0.18100000	0.59559548	0.13413508
0.18200000	0.81034696	0.18654650
0.18300000	0.83633733	0.25744340
0.18400000	0.67135209	0.31880537
0.18499999	0.34211984	0.36180487
0.18599999	-0.07504921	0.37349287
0.18699999	-0.51937747	0.35230067
0.18799999	-0.79745942	0.30265749
0.18899999	-0.87066317	0.23179133
0.18999999	-0.72954601	0.16750738
0.19099999	-0.39237821	0.11906373
0.19199999	0.01294907	0.10162401
0.19299999	0.42695004	0.11798720
0.19399999	0.72041094	0.16175567
0.19499999	0.84811759	0.22659326
0.19599999	0.77909696	0.29072341
0.19699999	0.52552903	0.34464198
0.19799999	0.13776451	0.37084767
0.19899999	-0.32714075	0.36540353
0.19999999	-0.67516607	0.33040109
0.20099999	-0.85734499	0.27103838
0.20199999	-0.82160431	0.20687746
0.20299999	-0.57160431	0.14751476
0.20399999	-0.20094119	0.11251231
0.20499999	0.23668183	0.10706816
0.20599999	0.59147394	0.13327387
0.20699999	0.80933195	0.18719243
0.20799999	0.83892101	0.25132260
0.20899999	0.67676550	0.31616017
0.20999999	0.34491879	0.36008242
0.21099999	-0.10663755	0.37706077
0.21199999	-0.50396776	0.35654527
0.21299999	-0.79026204	0.30139640
0.21399999	-0.86900222	0.23711245
0.21499999	-0.72856176	0.17292076
0.21599999	-0.41600025	0.12638411
0.21699999	0.02408342	0.10457677
0.21799999	0.42618111	0.11611097
0.21899999	0.73062253	0.15911049
0.21999999	0.85553026	0.22047244
0.22099999	0.78171134	0.29136935
0.22199999	0.52319145	0.34393454
0.22299999	0.12010950	0.37057087
0.22399999	-0.30339566	0.36472687
0.22499999	-0.68657726	0.32717150
0.22599999	-0.86777192	0.26873153
0.22699999	-0.82114297	0.19786540
0.22799999	-0.58387673	0.14250124
0.22899999	-0.18860728	0.11103593
0.22999999	0.22502461	0.10811393
0.23099999	0.59544170	0.13413508
0.23199999	0.81034696	0.18654650
0.23299999	0.83633733	0.25744340
0.23399999	0.67135209	0.31880537
0.23499999	0.34211984	0.36180487
0.23599999	-0.07504921	0.37333909
0.23699999	-0.51937747	0.35153174
0.23799999	-0.79745942	0.30499509
0.23899999	-0.87066317	0.24080339
0.23999999	-0.72954601	0.17651944
0.24099999	-0.39237821	0.12137057
0.24199999	0.01279528	0.10085507
0.24299999	0.42618111	0.11783341
0.24399999	0.72271776	0.16175567
0.24499999	0.85709894	0.22659326
0.24599999	0.78807825	0.29072341
0.24699999	0.52783585	0.34464198
0.24799999	0.13699557	0.37084767
0.24899999	-0.32729453	0.36540353
0.24999999	-0.67501229	0.33055487
0.25099999	-0.85657603	0.27180734
0.25199999	-0.82375735	0.20457062
0.25299999	-0.57981670	0.13853346
0.25399999	-0.21238312	0.10337722
0.25499999	0.22462475	0.10396162
0.25599999	0.58556843	0.13619587
0.25699999	0.81616020	0.19555856
0.25799999	0.84867126	0.26264149
0.25899999	0.67922610	0.32747909
0.25999999	0.34418061	0.36832553
0.26099999	-0.10679134	0.37921384
0.26199999	-0.50396776	0.35577634
0.26299999	-0.79026204	0.30124262
0.26399999	-0.86900222	0.23711245
0.26499999	-0.72856176	0.17292076
0.26599999	-0.41600025	0.12638411
0.26699999	0.02408342	0.10457677
0.26799999	0.42618111	0.11611097
0.26899999	0.73062253	0.15911049
0.26999999	0.85537648	0.22031865
0.27099999	0.78094244	0.29060039
0.27199999	0.52537525	0.34624138
0.27299999	0.12832186	0.37958291
0.27399999	-0.29195374	0.37370816
0.27499999	-0.67455095	0.32950911
0.27599999	-0.86186635	0.26799336
0.27699999	-0.82794046	0.19771162
0.27799999	-0.59362698	0.14250124
0.27899999	-0.19109868	0.11103593
0.27999999	0.22579356	0.10796013
0.28099999	0.59559548	0.13336614
0.28199999	0.81034696	0.18888411
0.28299999	0.83633733	0.26642472
0.28399999	0.67135209	0.32778665
0.28499999	0.34211984	0.36411172
0.28599999	-0.07504921	0.37275466
0.28699999	-0.51937747	0.35214689
0.28799999	-0.79745942	0.30265749
0.28899999	-0.87066317	0.23179133
0.28999999	-0.72954601	0.16750738
0.29099999	-0.39237821	0.11906373
0.29199999	0.01294907	0.10162401
0.29299999	0.42695004	0.11798720
0.29399999	0.72041094	0.16175567
0.29499999	0.84811759	0.22659326
