Time	Channel A	Channel B
(us)	(V)	(V)

-0.00400000	0.49824679	0.19771162
-0.00300000	0.77060777	0.26799336
-0.00200000	0.85488433	0.32950911
-0.00100000	0.73806596	0.37370816
0.00000000	0.44737327	0.37942913
0.00100000	0.02734375	0.34547243
0.00200000	-0.38724163	0.29290724
0.00300000	-0.73652804	0.22933070
0.00400000	-0.87998277	0.16827632
0.00500000	-0.79764396	0.11921752
0.00600000	-0.52540600	0.10162401
0.00700000	-0.10110113	0.11798720
0.00800000	0.31253076	0.16160187
0.00900000	0.65391243	0.22582431
0.01000000	0.83399975	0.29306102
0.01100000	0.82492620	0.35362327
0.01200000	0.61912525	0.37998277
0.01300000	0.24932332	0.36847934
0.01400000	-0.17698081	0.32747909
0.01500000	-0.59830219	0.26264149
0.01600000	-0.83815205	0.19555856
0.01700000	-0.86297369	0.13619587
0.01800000	-0.67808807	0.10414616
0.01900000	-0.30822465	0.10414616
0.02000000	0.10571481	0.13619587
0.02100000	0.50276822	0.19555856
0.02200000	0.76417935	0.26264149
0.02300000	0.84953249	0.32747909
0.02400000	0.73692793	0.36847934
0.02500000	0.44522023	0.37998277
0.02600000	0.03973917	0.35362327
0.02700000	-0.42033711	0.29306102
0.02800000	-0.73908097	0.22582431
0.02900000	-0.87161660	0.16160187
0.03000000	-0.78903174	0.11798720
0.03100000	-0.50150716	0.10162401
0.03200000	-0.11358882	0.11906373
0.03300000	0.31797490	0.16750738
0.03400000	0.64948326	0.23179133
0.03500000	0.83043182	0.30265749
0.03600000	0.81656003	0.35214689
0.03700000	0.61143577	0.37275466
0.03800000	0.25015378	0.36395791
0.03900000	-0.21352117	0.32701772
0.04000000	-0.59356546	0.26873153
0.04100000	-0.83630657	0.19786540
0.04200000	-0.86202019	0.14234744
0.04300000	-0.66587722	0.11026698
0.04400000	-0.32434177	0.11026698
0.04500000	0.11328125	0.14234744
0.04600000	0.49747786	0.19786540
0.04700000	0.77045399	0.26873153
0.04800000	0.85503817	0.32701772
0.04900000	0.73883492	0.36395791
0.05000000	0.44506642	0.37275466
0.05100000	0.01833169	0.35214689
0.05200000	-0.39637673	0.30265749
0.05300000	-0.73963457	0.23179133
0.05400000	-0.87687624	0.16750738
0.05500000	-0.78847808	0.11906373
0.05600000	-0.51642472	0.10147022
0.05700000	-0.09879429	0.11721826
0.05800000	0.31176180	0.16393946
0.05900000	0.65375859	0.23480561
0.06000000	0.83399975	0.30201155
0.06100000	0.82492620	0.35593012
0.06200000	0.61912525	0.37921384
0.06300000	0.24932332	0.36832553
0.06400000	-0.17698081	0.32747909
0.06500000	-0.59830219	0.26264149
0.06600000	-0.83815205	0.19540477
0.06700000	-0.86297369	0.13542692
0.06800000	-0.67808807	0.10629921
0.06900000	-0.30822465	0.11235851
0.07000000	0.10571481	0.14751476
0.07100000	0.50276822	0.20687746
0.07200000	0.76417935	0.27088460
0.07300000	0.84953249	0.32963213
0.07400000	0.73692793	0.36771038
0.07500000	0.44522023	0.37982899
0.07600000	0.03973917	0.35362327
0.07700000	-0.42033711	0.29306102
0.07800000	-0.73908097	0.22582431
0.07900000	-0.87161660	0.16160187
0.08000000	-0.78903174	0.11798720
0.08100000	-0.50150716	0.10162401
0.08200000	-0.11374262	0.11906373
0.08300000	0.31720597	0.16750738
0.08400000	0.65179008	0.23179133
0.08500000	0.83944392	0.30265749
0.08600000	0.82557207	0.35214689
0.08700000	0.61374259	0.37275466
0.08800000	0.24923106	0.36395791
0.08900000	-0.21444389	0.32701772
0.09000000	-0.59125859	0.26873153
0.09100000	-0.82729453	0.19786540
0.09200000	-0.85300809	0.14234744
0.09300000	-0.66353959	0.11026698
0.09400000	-0.32507998	0.11026698
0.09500000	0.11312746	0.14234744
0.09600000	0.49747786	0.19786540
0.09700000	0.77045399	0.26873153
0.09800000	0.85488433	0.32701772
0.09900000	0.73806596	0.36395791
0.10000000	0.44737327	0.37275466
0.10100000	0.02734375	0.35214689
0.10200000	-0.38739541	0.30265749
0.10300000	-0.73729700	0.23179133
0.10400000	-0.87764519	0.16750738
0.10500000	-0.78863192	0.11906373
0.10600000	-0.51657850	0.10147022
0.10700000	-0.09953248	0.11721826
0.10800000	0.31425321	0.16393946
0.10900000	0.66347808	0.23480561
0.11000000	0.84064347	0.30201155
0.11100000	0.81825173	0.35593012
0.11200000	0.60934424	0.37921384
0.11300000	0.24683194	0.36832553
0.11400000	-0.17621186	0.32732528
0.11500000	-0.59814835	0.26187253
0.11600000	-0.83815205	0.19774237
0.11700000	-0.86297369	0.14443898
0.11800000	-0.67808807	0.11543430
0.11900000	-0.30822465	0.11543430
0.12000000	0.10571481	0.14443898
0.12100000	0.50276822	0.19774237
0.12200000	0.76402557	0.26202634
0.12300000	0.84876353	0.32806349
0.12400000	0.73923475	0.36601871
0.12500000	0.45420152	0.37023252
0.12600000	0.04872047	0.34694883
0.12700000	-0.41799951	0.29970473
0.12800000	-0.74000371	0.23557456
0.12900000	-0.87253934	0.16409326
0.13000000	-0.78687871	0.11721826
0.13100000	-0.49329478	0.10147022
0.13200000	-0.10230069	0.11906373
0.13300000	0.32926303	0.16750738
0.13400000	0.65754181	0.23179133
0.13500000	0.83181596	0.30265749
0.13600000	0.81797493	0.35214689
0.13700000	0.61949432	0.37275466
0.13800000	0.26131889	0.36395791
0.13900000	-0.20297121	0.32701772
0.14000000	-0.58301550	0.26888534
0.14100000	-0.82514149	0.19863436
0.14200000	-0.85377705	0.13988681
0.14300000	-0.66369343	0.10048597
0.14400000	-0.32507998	0.10359252
0.14500000	0.11312746	0.14902189
0.14600000	0.49747786	0.20761564
0.14700000	0.77045399	0.27122292
0.14800000	0.85503817	0.32624876
0.14900000	0.73883492	0.36380413
0.15000000	0.44506642	0.37275466
0.15100000	0.01833169	0.35214689
0.15200000	-0.39637673	0.30265749
0.15300000	-0.73963457	0.23179133
0.15400000	-0.87687624	0.16750738
0.15500000	-0.78847808	0.11906373
0.15600000	-0.51642472	0.10147022
0.15700000	-0.09879429	0.11721826
0.15800000	0.31194636	0.16393946
0.15900000	0.65452754	0.23480561
0.16000000	0.83169293	0.30201155
0.16100000	0.81594485	0.35593012
0.16200000	0.61011320	0.37921384
0.16300000	0.24698573	0.36832553
0.16400000	-0.17621186	0.32747909
0.16500000	-0.59814835	0.26264149
0.16600000	-0.83815205	0.19555856
0.16700000	-0.86297369	0.13619587
0.16800000	-0.67808807	0.10396162
0.16900000	-0.30822465	0.10337722
0.17000000	0.10571481	0.13853346
0.17100000	0.50276822	0.20457062
0.17200000	0.76417935	0.27165353
0.17300000	0.84953249	0.32978591
0.17400000	0.73692793	0.36771038
0.17500000	0.44522023	0.37982899
0.17600000	0.03973917	0.35362327
0.17700000	-0.42033711	0.29306102
0.17800000	-0.73908097	0.22582431
0.17900000	-0.87161660	0.16160187
0.18000000	-0.78903174	0.11798720
0.18100000	-0.50150716	0.10162401
0.18200000	-0.11374262	0.11906373
0.18300000	0.31720597	0.16750738
0.18400000	0.65179008	0.23179133
0.18499999	0.83944392	0.30265749
0.18599999	0.82541829	0.35214689
0.18699999	0.61297369	0.37275466
0.18799999	0.25156865	0.36395791
0.18899999	-0.20543183	0.32701772
0.18999999	-0.58224654	0.26888534
0.19099999	-0.82498771	0.19863436
0.19199999	-0.85377705	0.14004061
0.19299999	-0.66369343	0.10125492
0.19399999	-0.32507998	0.10125492
0.19499999	0.11312746	0.14004061
0.19599999	0.49747786	0.19863436
0.19699999	0.77045399	0.26888534
0.19799999	0.85503817	0.32701772
0.19899999	0.73883492	0.36395791
0.19999999	0.44506642	0.37275466
0.20099999	0.01833169	0.35214689
0.20199999	-0.39622292	0.30265749
0.20299999	-0.73886567	0.23179133
0.20399999	-0.87921381	0.16750738
0.20499999	-0.79749018	0.11906373
0.20599999	-0.52559054	0.10162401
0.20699999	-0.10187007	0.11798720
0.20799999	0.31502214	0.16160187
0.20899999	0.66363192	0.22582431
0.20999999	0.84064347	0.29306102
0.21099999	0.81825173	0.35362327
0.21199999	0.60934424	0.37998277
0.21299999	0.24683194	0.36847934
0.21399999	-0.17621186	0.32747909
0.21499999	-0.59814835	0.26264149
0.21599999	-0.83815205	0.19555856
0.21699999	-0.86297369	0.13619587
0.21799999	-0.67808807	0.10414616
0.21899999	-0.30822465	0.10414616
0.21999999	0.10571481	0.13619587
0.22099999	0.50276822	0.19555856
0.22199999	0.76402557	0.26264149
0.22299999	0.84876353	0.32747909
0.22399999	0.73923475	0.36832553
0.22499999	0.45420152	0.37921384
0.22599999	0.04872047	0.35593012
0.22699999	-0.41799951	0.30201155
0.22799999	-0.73984993	0.23480561
0.22899999	-0.87177044	0.16393946
0.22999999	-0.78903174	0.11721826
0.23099999	-0.50150716	0.10147022
0.23199999	-0.11374262	0.11906373
0.23299999	0.31720597	0.16750738
0.23399999	0.65179008	0.23179133
0.23499999	0.83944392	0.30265749
0.23599999	0.82557207	0.35214689
0.23699999	0.61374259	0.37275466
0.23799999	0.24938484	0.36395791
0.23899999	-0.21367495	0.32701772
0.23999999	-0.59356546	0.26888534
0.24099999	-0.83630657	0.19863436
0.24199999	-0.86202019	0.14004061
0.24299999	-0.66587722	0.10125492
0.24399999	-0.32434177	0.10125492
0.24499999	0.11328125	0.14004061
0.24599999	0.49747786	0.19863436
0.24699999	0.77045399	0.26888534
0.24799999	0.85503817	0.32701772
0.24899999	0.73883492	0.36395791
0.24999999	0.44506642	0.37275466
0.25099999	0.01833169	0.35214689
0.25199999	-0.39637673	0.30265749
0.25299999	-0.73963457	0.23179133
0.25399999	-0.87687624	0.16735359
0.25499999	-0.78847808	0.11829478
0.25599999	-0.51642472	0.10380782
0.25699999	-0.09879429	0.12619956
0.25799999	0.31194636	0.17292076
0.25899999	0.65452754	0.23711245
0.25999999	0.83169293	0.30124262
0.26099999	0.81594485	0.35577634
0.26199999	0.61011320	0.37921384
0.26299999	0.24698573	0.36832553
0.26399999	-0.17636564	0.32747909
0.26499999	-0.59891731	0.26264149
0.26599999	-0.83584523	0.19555856
0.26699999	-0.85396159	0.13619587
0.26799999	-0.66910678	0.10414616
0.26899999	-0.30591780	0.10414616
0.26999999	0.10497662	0.13619587
0.27099999	0.50261444	0.19555856
0.27199999	0.76417935	0.26279527
0.27299999	0.84953249	0.32821727
0.27399999	0.73692793	0.36617249
0.27499999	0.44522023	0.37100148
0.27599999	0.03973917	0.34464198
0.27699999	-0.42033711	0.29072341
0.27799999	-0.73908097	0.22659326
0.27899999	-0.87161660	0.16175567
0.27999999	-0.78903174	0.11798720
0.28099999	-0.50150716	0.10162401
0.28199999	-0.11374262	0.11906373
0.28299999	0.31720597	0.16750738
0.28399999	0.65179008	0.23179133
0.28499999	0.83944392	0.30265749
0.28599999	0.82541829	0.35230067
0.28699999	0.61297369	0.37349287
0.28799999	0.25156865	0.36165109
0.28899999	-0.20543183	0.31803641
0.28999999	-0.58209276	0.25990403
0.29099999	-0.82421875	0.19629675
0.29199999	-0.85611469	0.14080955
0.29299999	-0.67270547	0.10140871
0.29399999	-0.33409202	0.10125492
0.29499999	0.11078987	0.14004061
