Time	Channel A	Channel B
(us)	(V)	(V)

-0.00400000	0.51190329	0.30201155
-0.00300000	0.10882135	0.35593012
-0.00200000	-0.31160802	0.37921384
-0.00100000	-0.68876106	0.36832553
0.00000000	-0.86715674	0.32747909
0.00100000	-0.82175809	0.26264149
0.00200000	-0.58172369	0.19540477
0.00300000	-0.18042569	0.13542692
0.00400000	0.23631275	0.10629921
0.00500000	0.60672981	0.11235851
0.00600000	0.81886685	0.14751476
0.00700000	0.84002829	0.20687746
0.00800000	0.66612327	0.27088460
0.00900000	0.32477239	0.32963213
0.01000000	-0.09534941	0.36771038
0.01100000	-0.53300321	0.37982899
0.01200000	-0.80505657	0.35362327
0.01300000	-0.87343132	0.29306102
0.01400000	-0.72662401	0.22582431
0.01500000	-0.38398129	0.16160187
0.01600000	0.02423720	0.11798720
0.01700000	0.43823817	0.10162401
0.01800000	0.72877705	0.11906373
0.01900000	0.85103959	0.16750738
0.02000000	0.77632874	0.23179133
0.02100000	0.51790106	0.30265749
0.02200000	0.12413878	0.35230067
0.02300000	-0.34744096	0.37349287
0.02400000	-0.69251353	0.36180487
0.02500000	-0.86257380	0.31880537
0.02600000	-0.81788260	0.25744340
0.02700000	-0.56305367	0.18654650
0.02800000	-0.18962230	0.13413508
0.02900000	0.24800074	0.10811393
0.03000000	0.59999382	0.11103593
0.03100000	0.81302285	0.14250124
0.03200000	0.83366144	0.19786540
0.03300000	0.65938729	0.26873153
0.03400000	0.32461861	0.32717150
0.03500000	-0.12026329	0.36472687
0.03600000	-0.51171875	0.37057087
0.03700000	-0.79379922	0.34393454
0.03800000	-0.86374259	0.29136935
0.03900000	-0.71121430	0.22047244
0.04000000	-0.39570004	0.15911049
0.04100000	0.03767839	0.11611097
0.04200000	0.43374753	0.10457677
0.04300000	0.73335999	0.12638411
0.04400000	0.85260826	0.17292076
0.04500000	0.77334523	0.23711245
0.04600000	0.51190329	0.30124262
0.04700000	0.10882135	0.35577634
0.04800000	-0.31160802	0.37921384
0.04900000	-0.68876106	0.36832553
0.05000000	-0.86715674	0.32747909
0.05100000	-0.82175809	0.26264149
0.05200000	-0.58172369	0.19555856
0.05300000	-0.18042569	0.13619587
0.05400000	0.23631275	0.10396162
0.05500000	0.60672981	0.10337722
0.05600000	0.81886685	0.13853346
0.05700000	0.84002829	0.20457062
0.05800000	0.66612327	0.27180734
0.05900000	0.32477239	0.33055487
0.06000000	-0.09550320	0.36540353
0.06100000	-0.53377217	0.37084767
0.06200000	-0.80274975	0.34464198
0.06300000	-0.86448079	0.29072341
0.06400000	-0.71779650	0.22659326
0.06500000	-0.38244340	0.16175567
0.06600000	0.02580586	0.11798720
0.06700000	0.44706571	0.10162401
0.06800000	0.73791218	0.11906373
0.06900000	0.85411543	0.16750738
0.07000000	0.77309918	0.23179133
0.07100000	0.50802779	0.30265749
0.07200000	0.11746432	0.35214689
0.07300000	-0.34076649	0.37275466
0.07400000	-0.68260950	0.36411172
0.07500000	-0.85934424	0.32778665
0.07600000	-0.82098919	0.26642472
0.07700000	-0.57221949	0.18888411
0.07800000	-0.19863436	0.13336614
0.07900000	0.24566314	0.10796013
0.08000000	0.60076278	0.11103593
0.08100000	0.81317669	0.14250124
0.08200000	0.83366144	0.19771162
0.08300000	0.65938729	0.26799336
0.08400000	0.32477239	0.32950911
0.08500000	-0.11949434	0.37370816
0.08600000	-0.51390254	0.37942913
0.08700000	-0.80201155	0.34547243
0.08800000	-0.87503076	0.29290724
0.08900000	-0.72250247	0.22933070
0.09000000	-0.40391240	0.16827632
0.09100000	0.03552534	0.11921752
0.09200000	0.43451649	0.10147022
0.09300000	0.73354453	0.11721826
0.09400000	0.85260826	0.16409326
0.09500000	0.77334523	0.23557456
0.09600000	0.51190329	0.29970473
0.09700000	0.10882135	0.34694883
0.09800000	-0.31160802	0.37023252
0.09900000	-0.68876106	0.36601871
0.10000000	-0.86715674	0.32821727
0.10100000	-0.82175809	0.26279527
0.10200000	-0.58172369	0.19540477
0.10300000	-0.18042569	0.13542692
0.10400000	0.23631275	0.10629921
0.10500000	0.60672981	0.11235851
0.10600000	0.81886685	0.14751476
0.10700000	0.84002829	0.20687746
0.10800000	0.66612327	0.27103838
0.10900000	0.32477239	0.33040109
0.11000000	-0.09534941	0.36540353
0.11100000	-0.53300321	0.37084767
0.11200000	-0.80505657	0.34464198
0.11300000	-0.87343132	0.29072341
0.11400000	-0.72662401	0.22659326
0.11500000	-0.38398129	0.16175567
0.11600000	0.02423720	0.11783341
0.11700000	0.43823817	0.10085507
0.11800000	0.72877705	0.12137057
0.11900000	0.85103959	0.17651944
0.12000000	0.77617496	0.24080339
0.12100000	0.51713216	0.30499509
0.12200000	0.12644562	0.35153174
0.12300000	-0.33845964	0.37333909
0.12400000	-0.68353224	0.36180487
0.12500000	-0.86026698	0.31880537
0.12600000	-0.81865156	0.25744340
0.12700000	-0.56320745	0.18654650
0.12800000	-0.18962230	0.13413508
0.12900000	0.24800074	0.10811393
0.13000000	0.59984004	0.11103593
0.13100000	0.81225395	0.14250124
0.13200000	0.83615279	0.19771162
0.13300000	0.66913754	0.26799336
0.13400000	0.33144686	0.32950911
0.13500000	-0.12616880	0.37370816
0.13600000	-0.52377582	0.37958291
0.13700000	-0.80524117	0.34624138
0.13800000	-0.87195498	0.29060039
0.13900000	-0.71336734	0.22031865
0.14000000	-0.39493111	0.15929502
0.14100000	0.03783219	0.11687992
0.14200000	0.43374753	0.10223917
0.14300000	0.73335999	0.11737204
0.14400000	0.85279280	0.16393946
0.14500000	0.77411419	0.23480561
0.14600000	0.50959647	0.30201155
0.14700000	0.09984006	0.35593012
0.14800000	-0.32058933	0.37921384
0.14900000	-0.69106793	0.36832553
0.15000000	-0.86638778	0.32747909
0.15100000	-0.82157356	0.26264149
0.15200000	-0.58156985	0.19540477
0.15300000	-0.17965674	0.13542692
0.15400000	0.23400590	0.10629921
0.15500000	0.59774852	0.11235851
0.15600000	0.80988556	0.14751476
0.15700000	0.83772147	0.20687746
0.15800000	0.66689223	0.27103838
0.15900000	0.32492617	0.33040109
0.16000000	-0.09550320	0.36540353
0.16100000	-0.53377217	0.37084767
0.16200000	-0.80274975	0.34464198
0.16300000	-0.86448079	0.29072341
0.16400000	-0.71764272	0.22659326
0.16500000	-0.38167447	0.16175567
0.16600000	0.02349902	0.11798720
0.16700000	0.43808439	0.10162401
0.16800000	0.72877705	0.11906373
0.16900000	0.85103959	0.16750738
0.17000000	0.77617496	0.23179133
0.17100000	0.51713216	0.30265749
0.17200000	0.12644562	0.35230067
0.17300000	-0.33845964	0.37349287
0.17400000	-0.68337846	0.36165109
0.17500000	-0.85949802	0.31803641
0.17600000	-0.82098919	0.25975025
0.17700000	-0.57221949	0.19552781
0.17800000	-0.19863436	0.14311638
0.17900000	0.24566314	0.11042077
0.18000000	0.60076278	0.11026698
0.18100000	0.81317669	0.14234744
0.18200000	0.83366144	0.19771162
0.18300000	0.65938729	0.26799336
0.18400000	0.32477239	0.32950911
0.18499999	-0.11949434	0.37370816
0.18599999	-0.51390254	0.37958291
0.18699999	-0.80201155	0.34624138
0.18799999	-0.87503076	0.29060039
0.18899999	-0.72250247	0.22031865
0.18999999	-0.40391240	0.15911049
0.19099999	0.03552534	0.11611097
0.19199999	0.43451649	0.10457677
0.19299999	0.73354453	0.12638411
0.19399999	0.85260826	0.17292076
0.19499999	0.77334523	0.23711245
0.19599999	0.51190329	0.30124262
0.19699999	0.10882135	0.35577634
0.19799999	-0.31160802	0.37921384
0.19899999	-0.68876106	0.36832553
0.19999999	-0.86715674	0.32747909
0.20099999	-0.82175809	0.26264149
0.20199999	-0.58172369	0.19540477
0.20299999	-0.18042569	0.13542692
0.20399999	0.23646654	0.10629921
0.20499999	0.60749876	0.11235851
0.20599999	0.81656003	0.14751476
0.20699999	0.83107775	0.20687746
0.20799999	0.65714198	0.27103838
0.20899999	0.32246554	0.33040109
0.20999999	-0.09458046	0.36540353
0.21099999	-0.53284943	0.37084767
0.21199999	-0.80505657	0.34464198
0.21299999	-0.87343132	0.29072341
0.21399999	-0.72662401	0.22659326
0.21499999	-0.38398129	0.16175567
0.21599999	0.02423720	0.11798720
0.21699999	0.43823817	0.10162401
0.21799999	0.72877705	0.11906373
0.21899999	0.85103959	0.16750738
0.21999999	0.77632874	0.23179133
0.22099999	0.51790106	0.30265749
0.22199999	0.12413878	0.35230067
0.22299999	-0.34744096	0.37349287
0.22399999	-0.69251353	0.36165109
0.22499999	-0.86257380	0.31803641
0.22599999	-0.81788260	0.25975025
0.22699999	-0.56305367	0.19552781
0.22799999	-0.18977608	0.14311638
0.22899999	0.24723180	0.11042077
0.22999999	0.60217768	0.11026698
0.23099999	0.82126600	0.14234744
0.23199999	0.84498030	0.19771162
0.23299999	0.67070621	0.26799336
0.23399999	0.33301550	0.32935530
0.23499999	-0.11734129	0.37296999
0.23599999	-0.51467150	0.38173598
0.23699999	-0.80216533	0.35448450
0.23799999	-0.87503076	0.30191928
0.23899999	-0.72250247	0.23163755
0.23999999	-0.40391240	0.16735359
0.24099999	0.03552534	0.11829478
0.24199999	0.43451649	0.10380782
0.24299999	0.73354453	0.12619956
0.24399999	0.85260826	0.17292076
0.24499999	0.77334523	0.23711245
0.24599999	0.51190329	0.30124262
0.24699999	0.10882135	0.35577634
0.24799999	-0.31160802	0.37921384
0.24899999	-0.68876106	0.36832553
0.24999999	-0.86715674	0.32747909
0.25099999	-0.82175809	0.26264149
0.25199999	-0.58172369	0.19540477
0.25299999	-0.18042569	0.13542692
0.25399999	0.23631275	0.10629921
0.25499999	0.60672981	0.11235851
0.25599999	0.81886685	0.14751476
0.25699999	0.84002829	0.20687746
0.25799999	0.66612327	0.27103838
0.25899999	0.32477239	0.33040109
0.25999999	-0.09550320	0.36540353
0.26099999	-0.53377217	0.37084767
0.26199999	-0.80274975	0.34464198
0.26299999	-0.86448079	0.29072341
0.26399999	-0.71764272	0.22659326
0.26499999	-0.38167447	0.16175567
0.26599999	0.02349902	0.11783341
0.26699999	0.43808439	0.10085507
0.26799999	0.72893083	0.12137057
0.26899999	0.85180855	0.17651944
0.26999999	0.77386808	0.24080339
0.27099999	0.50818157	0.30499509
0.27199999	0.11746432	0.35137796
0.27299999	-0.34076649	0.37260088
0.27399999	-0.68279403	0.36411172
0.27499999	-0.86011320	0.32778665
0.27599999	-0.81865156	0.26642472
0.27699999	-0.56320745	0.18888411
0.27799999	-0.18977608	0.13336614
0.27899999	0.24723180	0.10796013
0.27999999	0.60233146	0.11103593
0.28099999	0.82203496	0.14250124
0.28199999	0.84267348	0.19786540
0.28299999	0.66169417	0.26873153
0.28399999	0.32400346	0.32717150
0.28499999	-0.11967888	0.36472687
0.28599999	-0.51405632	0.37057087
0.28699999	-0.80278051	0.34393454
0.28799999	-0.87272394	0.29136935
0.28899999	-0.71352118	0.22047244
0.28999999	-0.39493111	0.15911049
0.29099999	0.03783219	0.11611097
0.29199999	0.43374753	0.10457677
0.29299999	0.73335999	0.12638411
0.29399999	0.85260826	0.17292076
0.29499999	0.77334523	0.23711245
