Time	Channel A	Channel B
(us)	(V)	(V)

-0.00400000	0.08433809	0.11318897
-0.00300000	-0.37450787	0.15074433
-0.00200000	-0.70789248	0.20903051
-0.00100000	-0.86887920	0.27928150
0.00000000	-0.80988556	0.33787525
0.00100000	-0.53807825	0.37666091
0.00200000	-0.15588090	0.37666091
0.00300000	0.28112698	0.33787525
0.00400000	0.62727606	0.27946603
0.00500000	0.83003199	0.20976870
0.00600000	0.83636808	0.14856052
0.00700000	0.64631522	0.10494587
0.00800000	0.29678273	0.09617987
0.00900000	-0.16024852	0.12343135
0.01000000	-0.54875124	0.17584276
0.01100000	-0.81326896	0.24550936
0.01200000	-0.86549580	0.31271529
0.01300000	-0.69721949	0.36786416
0.01400000	-0.37017101	0.38527313
0.01500000	0.06868234	0.36226624
0.01600000	0.46182948	0.31539124
0.01700000	0.75052285	0.25116879
0.01800000	0.85528421	0.18719243
0.01900000	0.76027310	0.13327387
0.02000000	0.48403665	0.10691437
0.02100000	0.06883612	0.11174335
0.02200000	-0.34864050	0.14969857
0.02300000	-0.70823079	0.21512057
0.02400000	-0.86906374	0.28235728
0.02500000	-0.80853224	0.34171999
0.02600000	-0.55388778	0.37361589
0.02700000	-0.14044045	0.37303150
0.02800000	0.27334523	0.34402683
0.02900000	0.62619954	0.29133859
0.03000000	0.82062006	0.22413263
0.03100000	0.82606423	0.15200542
0.03200000	0.64074802	0.11112820
0.03300000	0.29453740	0.10752953
0.03400000	-0.12555364	0.13096702
0.03500000	-0.55837846	0.17821112
0.03600000	-0.81905144	0.24234129
0.03700000	-0.87170893	0.31382260
0.03800000	-0.70715427	0.36054379
0.03900000	-0.34697959	0.37567666
0.04000000	0.06422244	0.36103591
0.04100000	0.46607405	0.31862080
0.04200000	0.74181843	0.25759721
0.04300000	0.84833294	0.18731545
0.04400000	0.75916582	0.13167445
0.04500000	0.48984990	0.09833292
0.04600000	0.09316560	0.10420768
0.04700000	-0.37296999	0.14840674
0.04800000	-0.70635456	0.20976870
0.04900000	-0.86008245	0.27946603
0.05000000	-0.80075049	0.33772147
0.05100000	-0.53500247	0.37589198
0.05200000	-0.15880290	0.37881398
0.05300000	0.27276084	0.34608760
0.05400000	0.61598796	0.29060039
0.05500000	0.81874382	0.22031865
0.05600000	0.82812500	0.15911049
0.05700000	0.64416218	0.11611097
0.05800000	0.29752091	0.10442298
0.05900000	-0.16009474	0.12561515
0.06000000	-0.54875124	0.17507382
0.06100000	-0.81326896	0.24535556
0.06200000	-0.86549580	0.31271529
0.06300000	-0.69721949	0.36786416
0.06400000	-0.37017101	0.38527313
0.06500000	0.06868234	0.36226624
0.06600000	0.46182948	0.31539124
0.06700000	0.75052285	0.25116879
0.06800000	0.85528421	0.18719243
0.06900000	0.76027310	0.13327387
0.07000000	0.48419046	0.10691437
0.07100000	0.06960507	0.11174335
0.07200000	-0.35097811	0.14969857
0.07300000	-0.71721208	0.21512057
0.07400000	-0.87804502	0.28235728
0.07500000	-0.81083906	0.34171999
0.07600000	-0.55311882	0.37361589
0.07700000	-0.14028667	0.37303150
0.07800000	0.27334523	0.34402683
0.07900000	0.62619954	0.29133859
0.08000000	0.82062006	0.22413263
0.08100000	0.82606423	0.15200542
0.08200000	0.64074802	0.11112820
0.08300000	0.29453740	0.10752953
0.08400000	-0.12570743	0.13096702
0.08500000	-0.55914742	0.17821112
0.08600000	-0.81671381	0.24234129
0.08700000	-0.86269683	0.31382260
0.08800000	-0.69817299	0.36054379
0.08900000	-0.34464198	0.37567666
0.09000000	0.06345350	0.36103591
0.09100000	0.46592027	0.31862080
0.09200000	0.74181843	0.25744340
0.09300000	0.84833294	0.18654650
0.09400000	0.75916582	0.13398130
0.09500000	0.48984990	0.10734498
0.09600000	0.09331939	0.11318897
0.09700000	-0.37220103	0.15074433
0.09800000	-0.70866144	0.20903051
0.09900000	-0.86903298	0.27928150
0.10000000	-0.80988556	0.33787525
0.10100000	-0.53807825	0.37666091
0.10200000	-0.15572712	0.37650713
0.10300000	0.28189591	0.33710629
0.10400000	0.62496924	0.28161910
0.10500000	0.82105070	0.21801181
0.10600000	0.82735604	0.15987943
0.10700000	0.64400834	0.11626476
0.10800000	0.29752091	0.10442298
0.10900000	-0.16009474	0.12561515
0.11000000	-0.54875124	0.17525837
0.11100000	-0.81326896	0.24612451
0.11200000	-0.86549580	0.31040847
0.11300000	-0.69721949	0.35885212
0.11400000	-0.37017101	0.37629184
0.11500000	0.06868234	0.35992864
0.11600000	0.46182948	0.31616017
0.11700000	0.75052285	0.25132260
0.11800000	0.85528421	0.18719243
0.11900000	0.76027310	0.13327387
0.12000000	0.48403665	0.10691437
0.12100000	0.06883612	0.11174335
0.12200000	-0.34864050	0.14969857
0.12300000	-0.70823079	0.21512057
0.12400000	-0.86906374	0.28235728
0.12500000	-0.80853224	0.34171999
0.12600000	-0.55404156	0.37376967
0.12700000	-0.14120939	0.37376967
0.12800000	0.27565208	0.34171999
0.12900000	0.63518083	0.28235728
0.13000000	0.82960135	0.21527436
0.13100000	0.82837105	0.15043676
0.13200000	0.63997906	0.10943651
0.13300000	0.29438362	0.09793307
0.13400000	-0.12570743	0.12429257
0.13500000	-0.55914742	0.18485482
0.13600000	-0.81671381	0.25209153
0.13700000	-0.86269683	0.31631398
0.13800000	-0.69832677	0.35977486
0.13900000	-0.34541091	0.37552288
0.14000000	0.06576034	0.36103591
0.14100000	0.47490159	0.31862080
0.14200000	0.75083047	0.25744340
0.14300000	0.85067052	0.18654650
0.14400000	0.75839692	0.13398130
0.14500000	0.48969612	0.10734498
0.14600000	0.09331939	0.11318897
0.14700000	-0.37220103	0.15074433
0.14800000	-0.70866144	0.20903051
0.14900000	-0.86903298	0.27928150
0.15000000	-0.80988556	0.33772147
0.15100000	-0.53807825	0.37589198
0.15200000	-0.15572712	0.37896776
0.15300000	0.28189591	0.34685653
0.15400000	0.62496924	0.28826278
0.15500000	0.82105070	0.21133736
0.15600000	0.82735604	0.15012918
0.15700000	0.64400834	0.11380413
0.15800000	0.29752091	0.10516117
0.15900000	-0.16009474	0.12576894
0.16000000	-0.54875124	0.17525837
0.16100000	-0.81326896	0.24612451
0.16200000	-0.86549580	0.31040847
0.16300000	-0.69721949	0.35885212
0.16400000	-0.37017101	0.37629184
0.16500000	0.06868234	0.35992864
0.16600000	0.46182948	0.31616017
0.16700000	0.75052285	0.25132260
0.16800000	0.85528421	0.18719243
0.16900000	0.76027310	0.13327387
0.17000000	0.48403665	0.10691437
0.17100000	0.06883612	0.11174335
0.17200000	-0.34864050	0.14969857
0.17300000	-0.70823079	0.21512057
0.17400000	-0.86906374	0.28235728
0.17500000	-0.80853224	0.34171999
0.17600000	-0.55388778	0.37376967
0.17700000	-0.14044045	0.37376967
0.17800000	0.27319142	0.34156618
0.17900000	0.62543058	0.28158835
0.18000000	0.82295769	0.21758120
0.18100000	0.83507627	0.15944882
0.18200000	0.64972931	0.11860237
0.18300000	0.29687500	0.10100885
0.18400000	-0.12647638	0.12121678
0.18499999	-0.55930120	0.17575049
0.18599999	-0.81656003	0.24311024
0.18699999	-0.86192793	0.31397638
0.18799999	-0.70047981	0.36054379
0.18899999	-0.35365403	0.37567666
0.18999999	0.05444144	0.36118972
0.19099999	0.46361342	0.31938976
0.19199999	0.74258733	0.25510579
0.19299999	0.84851748	0.17756520
0.19399999	0.75916582	0.12500000
0.19499999	0.48984990	0.10500738
0.19599999	0.09331939	0.11395792
0.19699999	-0.37220103	0.15089813
0.19799999	-0.70850760	0.20903051
0.19899999	-0.86826402	0.27928150
0.19999999	-0.81219244	0.33787525
0.20099999	-0.54709029	0.37666091
0.20199999	-0.16470842	0.37650713
0.20299999	0.27955833	0.33710629
0.20399999	0.62573820	0.28161910
0.20499999	0.82120448	0.21801181
0.20599999	0.82735604	0.15972564
0.20699999	0.64400834	0.11552657
0.20799999	0.29752091	0.10672982
0.20899999	-0.16009474	0.13459645
0.20999999	-0.54875124	0.18423967
0.21099999	-0.81326896	0.24843135
0.21199999	-0.86549580	0.30963951
0.21299999	-0.69721949	0.35869834
0.21399999	-0.37017101	0.37629184
0.21499999	0.06868234	0.35992864
0.21599999	0.46182948	0.31616017
0.21699999	0.75052285	0.25132260
0.21799999	0.85528421	0.18719243
0.21899999	0.76027310	0.13327387
0.21999999	0.48403665	0.10691437
0.22099999	0.06883612	0.11174335
0.22199999	-0.34864050	0.14969857
0.22299999	-0.70823079	0.21512057
0.22399999	-0.86906374	0.28235728
0.22499999	-0.80853224	0.34171999
0.22599999	-0.55388778	0.37376967
0.22699999	-0.14044045	0.37376967
0.22799999	0.27334523	0.34171999
0.22899999	0.62619954	0.28235728
0.22999999	0.82062006	0.21527436
0.23099999	0.82606423	0.15043676
0.23199999	0.64074802	0.10943651
0.23299999	0.29453740	0.09793307
0.23399999	-0.12555364	0.12429257
0.23499999	-0.55837846	0.18485482
0.23599999	-0.81905144	0.25209153
0.23699999	-0.87170893	0.31631398
0.23799999	-0.70715427	0.35977486
0.23899999	-0.34697959	0.37552288
0.23999999	0.06422244	0.36103591
0.24099999	0.46607405	0.31862080
0.24199999	0.74181843	0.25759721
0.24299999	0.84833294	0.18731545
0.24399999	0.75916582	0.13167445
0.24499999	0.48984990	0.09833292
0.24599999	0.09331939	0.10420768
0.24699999	-0.37220103	0.14840674
0.24799999	-0.70866144	0.20976870
0.24899999	-0.86903298	0.27946603
0.24999999	-0.80973178	0.33787525
0.25099999	-0.53730929	0.37666091
0.25199999	-0.15803395	0.37666091
0.25299999	0.27291462	0.33787525
0.25399999	0.61598796	0.27928150
0.25499999	0.81874382	0.20903051
0.25599999	0.82812500	0.15089813
0.25699999	0.64416218	0.11395792
0.25799999	0.29752091	0.10516117
0.25899999	-0.16009474	0.12576894
0.25999999	-0.54875124	0.17525837
0.26099999	-0.81326896	0.24612451
0.26199999	-0.86549580	0.31025466
0.26299999	-0.69721949	0.35808316
0.26399999	-0.37017101	0.37859866
0.26499999	0.06868234	0.36894071
0.26599999	0.46182948	0.32514149
0.26699999	0.75052285	0.25362942
0.26799999	0.85528421	0.18642348
0.26899999	0.76027310	0.13312007
0.26999999	0.48403665	0.10691437
0.27099999	0.06883612	0.11174335
0.27199999	-0.34879428	0.14969857
0.27299999	-0.70899975	0.21512057
0.27399999	-0.86675692	0.28235728
0.27499999	-0.79955095	0.34171999
0.27599999	-0.54487574	0.37361589
0.27699999	-0.13813362	0.37303150
0.27799999	0.27257627	0.34402683
0.27899999	0.62604576	0.29133859
0.27999999	0.82077384	0.22428642
0.28099999	0.82683319	0.15277436
0.28199999	0.63841045	0.10882135
0.28299999	0.28558686	0.09854823
0.28399999	-0.13468874	0.12198573
0.28499999	-0.56145424	0.17590427
0.28599999	-0.81594485	0.24311024
0.28699999	-0.86254305	0.31397638
0.28799999	-0.69817299	0.36069760
0.28899999	-0.34464198	0.37644562
0.28999999	0.06329971	0.35869834
0.29099999	0.46515134	0.30963951
0.29199999	0.74430978	0.24858513
0.29299999	0.85811394	0.18500862
0.29399999	0.76584029	0.13244340
0.29499999	0.48317543	0.09848671
