Time	Channel A	Channel B
(us)	(V)	(V)

-0.00400000	-0.07052781	0.37844488
-0.00300000	0.35494587	0.36817175
-0.00200000	0.67153668	0.32747909
-0.00100000	0.83009350	0.26264149
0.00000000	0.79896653	0.19540477
0.00100000	0.58476871	0.13542692
0.00200000	0.21472071	0.10629921
0.00300000	-0.25624385	0.11235851
0.00400000	-0.62767595	0.14751476
0.00500000	-0.84737945	0.20687746
0.00600000	-0.85263902	0.27103838
0.00700000	-0.64136320	0.33040109
0.00800000	-0.28810900	0.36540353
0.00900000	0.15615773	0.37084767
0.01000000	0.53158832	0.34464198
0.01100000	0.78155756	0.29072341
0.01200000	0.84581077	0.22659326
0.01300000	0.71508980	0.16175567
0.01400000	0.40683439	0.11783341
0.01500000	-0.03198819	0.10085507
0.01600000	-0.44395915	0.12121678
0.01700000	-0.77023870	0.17575049
0.01800000	-0.88702631	0.24295644
0.01900000	-0.77743602	0.31323817
0.02000000	-0.48797366	0.36285064
0.02100000	-0.05939345	0.38465798
0.02200000	0.35131642	0.37001723
0.02300000	0.68297857	0.32095841
0.02400000	0.84273499	0.25667447
0.02500000	0.80579478	0.18639271
0.02600000	0.57950908	0.13398130
0.02700000	0.19943406	0.10734498
0.02800000	-0.22668552	0.11318897
0.02900000	-0.63711858	0.15074433
0.03000000	-0.85959029	0.20903051
0.03100000	-0.86321974	0.27928150
0.03200000	-0.65800321	0.33772147
0.03300000	-0.27180734	0.37589198
0.03400000	0.14800689	0.37866017
0.03500000	0.53961617	0.34531865
0.03600000	0.78638655	0.29290724
0.03700000	0.84993231	0.22933070
0.03800000	0.71699679	0.16812254
0.03900000	0.40954110	0.11844857
0.04000000	-0.00470595	0.10380782
0.04100000	-0.46536663	0.12619956
0.04200000	-0.77242249	0.17292076
0.04300000	-0.88256645	0.23711245
0.04400000	-0.77965057	0.30124262
0.04500000	-0.47699311	0.35577634
0.04600000	-0.07738681	0.37921384
0.04700000	0.36085138	0.36832553
0.04800000	0.68374753	0.32747909
0.04900000	0.84230435	0.26264149
0.05000000	0.80487204	0.19540477
0.05100000	0.57794046	0.13542692
0.05200000	0.20497048	0.10629921
0.05300000	-0.25873524	0.11235851
0.05400000	-0.62690699	0.14751476
0.05500000	-0.84722567	0.20687746
0.05600000	-0.85263902	0.27088460
0.05700000	-0.64136320	0.32963213
0.05800000	-0.28810900	0.36771038
0.05900000	0.15615773	0.37982899
0.06000000	0.53158832	0.35362327
0.06100000	0.78155756	0.29306102
0.06200000	0.84565699	0.22582431
0.06300000	0.71432084	0.16160187
0.06400000	0.40898746	0.11783341
0.06500000	-0.02377584	0.10085507
0.06600000	-0.43264025	0.12137057
0.06700000	-0.75891978	0.17651944
0.06800000	-0.87878323	0.24064961
0.06900000	-0.77528298	0.30422613
0.07000000	-0.48871186	0.35371554
0.07100000	-0.05954725	0.38158217
0.07200000	0.35131642	0.37312376
0.07300000	0.68297857	0.33012426
0.07400000	0.84273499	0.26580954
0.07500000	0.80579478	0.18949926
0.07600000	0.57935530	0.13090551
0.07700000	0.19866511	0.09817913
0.07800000	-0.22453249	0.10436147
0.07900000	-0.62890625	0.14917569
0.08000000	-0.84830219	0.20746186
0.08100000	-0.85190082	0.27045399
0.08200000	-0.64960629	0.32874015
0.08300000	-0.26885459	0.37355438
0.08400000	0.14493111	0.37958291
0.08500000	0.53045028	0.34624138
0.08600000	0.77740526	0.29060039
0.08700000	0.84762549	0.22031865
0.08800000	0.71758121	0.15911049
0.08900000	0.40892592	0.11611097
0.09000000	-0.00239911	0.10457677
0.09100000	-0.45641610	0.12638411
0.09200000	-0.76359499	0.17292076
0.09300000	-0.88102853	0.23711245
0.09400000	-0.77795893	0.30124262
0.09500000	-0.46739665	0.35577634
0.09600000	-0.07068159	0.37921384
0.09700000	0.35420766	0.36832553
0.09800000	0.67399728	0.32747909
0.09900000	0.83984375	0.26264149
0.10000000	0.80564100	0.19555856
0.10100000	0.57809424	0.13619587
0.10200000	0.20497048	0.10396162
0.10300000	-0.25873524	0.10337722
0.10400000	-0.62690699	0.13837968
0.10500000	-0.84722567	0.20380168
0.10600000	-0.85263902	0.27411416
0.10700000	-0.64136320	0.33953616
0.10800000	-0.28810900	0.37438485
0.10900000	0.15615773	0.37318528
0.11000000	0.53158832	0.34387302
0.11100000	0.78155756	0.29056963
0.11200000	0.84581077	0.22659326
0.11300000	0.71508980	0.16175567
0.11400000	0.40683439	0.11798720
0.11500000	-0.03198819	0.10162401
0.11600000	-0.44395915	0.11890994
0.11700000	-0.77023870	0.16673844
0.11800000	-0.88702631	0.23397514
0.11900000	-0.77743602	0.31090060
0.12000000	-0.48797366	0.36361960
0.12100000	-0.05939345	0.38481176
0.12200000	0.35131642	0.37001723
0.12300000	0.68297857	0.32095841
0.12400000	0.84273499	0.25667447
0.12500000	0.80579478	0.18639271
0.12600000	0.57950908	0.13398130
0.12700000	0.19943406	0.10734498
0.12800000	-0.22683932	0.11334276
0.12900000	-0.63788754	0.15151329
0.13000000	-0.85725272	0.20669292
0.13100000	-0.85420769	0.27030021
0.13200000	-0.64883733	0.32874015
0.13300000	-0.26870078	0.37355438
0.13400000	0.14493111	0.37942913
0.13500000	0.53045028	0.34547243
0.13600000	0.77755904	0.29290724
0.13700000	0.84839445	0.22933070
0.13800000	0.71542817	0.16812254
0.13900000	0.40071359	0.11844857
0.14000000	-0.01371801	0.10365403
0.14100000	-0.46770424	0.12546137
0.14200000	-0.77180731	0.17525837
0.14300000	-0.88318157	0.24612451
0.14400000	-0.77718997	0.31025466
0.14500000	-0.46724287	0.35808316
0.14600000	-0.07068159	0.37844488
0.14700000	0.35420766	0.36817175
0.14800000	0.67399728	0.32747909
0.14900000	0.83984375	0.26264149
0.15000000	0.80564100	0.19540477
0.15100000	0.57809424	0.13542692
0.15200000	0.20497048	0.10629921
0.15300000	-0.25873524	0.11235851
0.15400000	-0.62690699	0.14751476
0.15500000	-0.84722567	0.20687746
0.15600000	-0.85263902	0.27088460
0.15700000	-0.64136320	0.32963213
0.15800000	-0.28810900	0.36771038
0.15900000	0.15615773	0.37982899
0.16000000	0.53174210	0.35362327
0.16100000	0.78232652	0.29306102
0.16200000	0.84335017	0.22582431
0.16300000	0.70533955	0.16160187
0.16400000	0.40000615	0.11783341
0.16500000	-0.02611344	0.10085507
0.16600000	-0.43190205	0.12121678
0.16700000	-0.75876600	0.17575049
0.16800000	-0.87878323	0.24295644
0.16900000	-0.77528298	0.31323817
0.17000000	-0.48871186	0.36269686
0.17100000	-0.05954725	0.38388902
0.17200000	0.35131642	0.37235484
0.17300000	0.68297857	0.32993972
0.17400000	0.84273499	0.26580954
0.17500000	0.80579478	0.18949926
0.17600000	0.57950908	0.13090551
0.17700000	0.19943406	0.09817913
0.17800000	-0.22683932	0.10436147
0.17900000	-0.63788754	0.14917569
0.18000000	-0.85725272	0.20746186
0.18100000	-0.85420769	0.27045399
0.18200000	-0.64899117	0.32874015
0.18300000	-0.26946974	0.37355438
0.18400000	0.14739174	0.37958291
0.18499999	0.54020053	0.34624138
0.18599999	0.78407973	0.29060039
0.18699999	0.84095103	0.22031865
0.18799999	0.70801550	0.15911049
0.18899999	0.40723425	0.11611097
0.18999999	-0.00393701	0.10457677
0.19099999	-0.46521285	0.12638411
0.19199999	-0.77257627	0.17276698
0.19299999	-0.88333535	0.23634350
0.19399999	-0.77718997	0.30358022
0.19499999	-0.46724287	0.36475763
0.19599999	-0.07052781	0.38822588
0.19699999	0.35494587	0.37063238
0.19799999	0.67169046	0.32671013
0.19899999	0.83086246	0.26248771
0.19999999	0.79665971	0.19540477
0.20099999	0.57578743	0.13542692
0.20199999	0.20573942	0.10629921
0.20299999	-0.25858146	0.11235851
0.20399999	-0.62690699	0.14736098
0.20499999	-0.84722567	0.20610851
0.20599999	-0.85263902	0.27334523
0.20699999	-0.64136320	0.33938238
0.20799999	-0.28810900	0.37438485
0.20899999	0.15615773	0.37318528
0.20999999	0.53158832	0.34387302
0.21099999	0.78155756	0.29056963
0.21199999	0.84581077	0.22659326
0.21299999	0.71508980	0.16175567
0.21399999	0.40668061	0.11798720
0.21499999	-0.03275714	0.10162401
0.21599999	-0.44162154	0.11906373
0.21699999	-0.76122659	0.16750738
0.21799999	-0.87801427	0.23163755
0.21899999	-0.77512920	0.30191928
0.21999999	-0.48871186	0.35463828
0.22099999	-0.05954725	0.38250491
0.22199999	0.35131642	0.37078616
0.22299999	0.68297857	0.32111222
0.22399999	0.84273499	0.25667447
0.22499999	0.80579478	0.18639271
0.22599999	0.57935530	0.13398130
0.22699999	0.19866511	0.10734498
0.22799999	-0.22453249	0.11318897
0.22899999	-0.62890625	0.15074433
0.22999999	-0.84830219	0.20903051
0.23099999	-0.85190082	0.27928150
0.23199999	-0.64960629	0.33772147
0.23299999	-0.26885459	0.37589198
0.23399999	0.14493111	0.37881398
0.23499999	0.53045028	0.34608760
0.23599999	0.77740526	0.29060039
0.23699999	0.84762549	0.22031865
0.23799999	0.71776575	0.15911049
0.23899999	0.40969488	0.11611097
0.23999999	-0.00485974	0.10457677
0.24099999	-0.46613559	0.12638411
0.24199999	-0.77008492	0.17292076
0.24299999	-0.87355435	0.23711245
0.24399999	-0.77051550	0.30124262
0.24499999	-0.47391734	0.35577634
0.24599999	-0.08046260	0.37921384
0.24699999	0.35171628	0.36832553
0.24799999	0.67476624	0.32747909
0.24899999	0.83999753	0.26264149
0.24999999	0.80564100	0.19555856
0.25099999	0.57809424	0.13619587
0.25199999	0.20497048	0.10396162
0.25299999	-0.25873524	0.10337722
0.25399999	-0.62690699	0.13837968
0.25499999	-0.84722567	0.20380168
0.25599999	-0.85263902	0.27396038
0.25699999	-0.64136320	0.33879799
0.25799999	-0.28810900	0.37672243
0.25899999	0.15615773	0.38213584
0.25999999	0.53158832	0.35285434
0.26099999	0.78155756	0.29287648
0.26199999	0.84565699	0.22582431
0.26299999	0.71432084	0.16160187
0.26399999	0.40898746	0.11798720
0.26499999	-0.02377584	0.10162401
0.26599999	-0.43264025	0.11890994
0.26699999	-0.75891978	0.16673844
0.26799999	-0.87878323	0.23397514
0.26899999	-0.77528298	0.31090060
0.26999999	-0.48871186	0.36361960
0.27099999	-0.05954725	0.38481176
0.27199999	0.35147023	0.36986342
0.27299999	0.68374753	0.32018948
0.27399999	0.84042817	0.25898129
0.27499999	0.79684424	0.19537401
0.27599999	0.57052779	0.14311638
0.27699999	0.19712721	0.11042077
0.27799999	-0.22607037	0.11011319
0.27899999	-0.63773376	0.14157850
0.27999999	-0.85725272	0.20001845
0.28099999	-0.85420769	0.27697465
0.28199999	-0.64899117	0.33849040
0.28299999	-0.26946974	0.37604576
0.28399999	0.14739174	0.37866017
0.28499999	0.54020053	0.34531865
0.28599999	0.78407973	0.29290724
0.28699999	0.84095103	0.22933070
0.28799999	0.70786172	0.16812254
0.28899999	0.40646529	0.11844857
0.28999999	-0.00163017	0.10380782
0.29099999	-0.45626229	0.12619956
0.29199999	-0.76359499	0.17292076
0.29299999	-0.88102853	0.23711245
0.29399999	-0.77795893	0.30124262
