Time	Channel A	Channel B
(us)	(V)	(V)

-0.00400000	0.75021529	0.37706077
-0.00300000	0.85128570	0.36008242
-0.00200000	0.75621307	0.31616017
-0.00100000	0.48148376	0.25132260
0.00000000	0.08200049	0.18734621
0.00100000	-0.38351992	0.13404281
0.00200000	-0.71702754	0.10473056
0.00300000	-0.87198573	0.10353100
0.00400000	-0.80696356	0.13853346
0.00500000	-0.52971208	0.20457062
0.00600000	-0.14459276	0.27165353
0.00700000	0.29241511	0.32978591
0.00800000	0.63567299	0.36771038
0.00900000	0.83298475	0.37982899
0.01000000	0.83344609	0.35377705
0.01100000	0.63794905	0.29379922
0.01200000	0.28549460	0.22351746
0.01300000	-0.17150590	0.15262057
0.01400000	-0.55711734	0.10882135
0.01500000	-0.81619096	0.09854823
0.01600000	-0.86257380	0.12213952
0.01700000	-0.68885332	0.17667323
0.01800000	-0.35885212	0.24064961
0.01900000	0.08000123	0.30422613
0.02000000	0.47004184	0.35386935
0.02100000	0.75267595	0.38235113
0.02200000	0.85482281	0.37078616
0.02300000	0.76162648	0.32111222
0.02400000	0.47957677	0.25667447
0.02500000	0.05164247	0.18639271
0.02600000	-0.36909449	0.13398130
0.02700000	-0.72259474	0.10734498
0.02800000	-0.87435406	0.11334276
0.02900000	-0.80231917	0.15151329
0.03000000	-0.54195374	0.20669292
0.03100000	-0.12973671	0.27030021
0.03200000	0.28389516	0.32874015
0.03300000	0.63733393	0.37355438
0.03400000	0.82914001	0.37958291
0.03500000	0.82975519	0.34624138
0.03600000	0.63548845	0.29060039
0.03700000	0.27718997	0.22031865
0.03800000	-0.14600763	0.15911049
0.03900000	-0.57277310	0.11611097
0.04000000	-0.82418799	0.10457677
0.04100000	-0.86472684	0.12638411
0.04200000	-0.69755781	0.17292076
0.04300000	-0.34525713	0.23711245
0.04400000	0.06560654	0.30124262
0.04500000	0.47416338	0.35577634
0.04600000	0.75344485	0.37921384
0.04700000	0.86118972	0.36832553
0.04800000	0.76307207	0.32747909
0.04900000	0.47557825	0.26264149
0.05000000	0.06978962	0.19540477
0.05100000	-0.39570004	0.13542692
0.05200000	-0.72293305	0.10629921
0.05300000	-0.86515749	0.11235851
0.05400000	-0.79721332	0.14736098
0.05500000	-0.52725148	0.20610851
0.05600000	-0.14533095	0.27334523
0.05700000	0.29226133	0.33938238
0.05800000	0.63567299	0.37438485
0.05900000	0.83298475	0.37318528
0.06000000	0.83344609	0.34402683
0.06100000	0.63794905	0.29133859
0.06200000	0.28549460	0.22428642
0.06300000	-0.17150590	0.15277436
0.06400000	-0.55711734	0.10882135
0.06500000	-0.81619096	0.09854823
0.06600000	-0.86257380	0.12213952
0.06700000	-0.68885332	0.17667323
0.06800000	-0.35900590	0.24064961
0.06900000	0.07923228	0.30422613
0.07000000	0.47253323	0.35386935
0.07100000	0.76245695	0.38235113
0.07200000	0.86134350	0.37078616
0.07300000	0.75421381	0.32111222
0.07400000	0.47213337	0.25667447
0.07500000	0.05813238	0.18639271
0.07600000	-0.35934424	0.13398130
0.07700000	-0.72013408	0.10734498
0.07800000	-0.87512302	0.11318897
0.07900000	-0.80247295	0.15074433
0.08000000	-0.54195374	0.20903051
0.08100000	-0.12973671	0.27928150
0.08200000	0.28389516	0.33772147
0.08300000	0.63733393	0.37589198
0.08400000	0.82914001	0.37881398
0.08500000	0.82975519	0.34608760
0.08600000	0.63548845	0.29060039
0.08700000	0.27718997	0.22031865
0.08800000	-0.14600763	0.15911049
0.08900000	-0.57277310	0.11611097
0.09000000	-0.82434177	0.10442298
0.09100000	-0.86546504	0.12561515
0.09200000	-0.69525099	0.17525837
0.09300000	-0.33627585	0.24612451
0.09400000	0.07474163	0.31025466
0.09500000	0.47723916	0.35808316
0.09600000	0.75021529	0.37844488
0.09700000	0.85128570	0.36817175
0.09800000	0.75639766	0.32747909
0.09900000	0.48225272	0.26264149
0.10000000	0.07969365	0.19555856
0.10100000	-0.39247048	0.13619587
0.10200000	-0.72600883	0.10396162
0.10300000	-0.87429255	0.10337722
0.10400000	-0.80619460	0.13853346
0.10500000	-0.52955830	0.20457062
0.10600000	-0.14459276	0.27165353
0.10700000	0.29241511	0.32978591
0.10800000	0.63567299	0.36771038
0.10900000	0.83298475	0.37982899
0.11000000	0.83344609	0.35362327
0.11100000	0.63794905	0.29306102
0.11200000	0.28564838	0.22582431
0.11300000	-0.17076771	0.16160187
0.11400000	-0.55945498	0.11783341
0.11500000	-0.82520300	0.10085507
0.11600000	-0.87170893	0.12121678
0.11700000	-0.69192910	0.17575049
0.11800000	-0.35577634	0.24295644
0.11900000	0.08910556	0.31323817
0.12000000	0.47902313	0.36269686
0.12100000	0.75501353	0.38388902
0.12200000	0.85405385	0.37235484
0.12300000	0.76147270	0.32993972
0.12400000	0.47957677	0.26565576
0.12500000	0.05164247	0.18873031
0.12600000	-0.36909449	0.13336614
0.12700000	-0.72259474	0.10796013
0.12800000	-0.87435406	0.11088213
0.12900000	-0.80231917	0.14173228
0.13000000	-0.54195374	0.20017225
0.13100000	-0.12973671	0.27774361
0.13200000	0.28389516	0.33618355
0.13300000	0.63733393	0.36703372
0.13400000	0.82914001	0.36980191
0.13500000	0.82975519	0.34378076
0.13600000	0.63548845	0.29136935
0.13700000	0.27718997	0.22047244
0.13800000	-0.14600763	0.15911049
0.13900000	-0.57277310	0.11611097
0.14000000	-0.82418799	0.10457677
0.14100000	-0.86472684	0.12638411
0.14200000	-0.69755781	0.17292076
0.14300000	-0.34525713	0.23711245
0.14400000	0.06576034	0.30124262
0.14500000	0.47490159	0.35577634
0.14600000	0.75098425	0.37921384
0.14700000	0.85143948	0.36832553
0.14800000	0.75621307	0.32747909
0.14900000	0.48148376	0.26264149
0.15000000	0.08200049	0.19540477
0.15100000	-0.38351992	0.13542692
0.15200000	-0.71702754	0.10629921
0.15300000	-0.87198573	0.11235851
0.15400000	-0.80696356	0.14736098
0.15500000	-0.52971208	0.20610851
0.15600000	-0.14459276	0.27319142
0.15700000	0.29241511	0.33864421
0.15800000	0.63567299	0.37672243
0.15900000	0.83298475	0.38213584
0.16000000	0.83344609	0.35285434
0.16100000	0.63794905	0.29287648
0.16200000	0.28549460	0.22582431
0.16300000	-0.17150590	0.16160187
0.16400000	-0.55711734	0.11783341
0.16500000	-0.81619096	0.10085507
0.16600000	-0.86272758	0.12137057
0.16700000	-0.68962228	0.17651944
0.16800000	-0.35669905	0.24064961
0.16900000	0.08818282	0.30422613
0.17000000	0.48151451	0.35371554
0.17100000	0.76476377	0.38158217
0.17200000	0.86057454	0.37312376
0.17300000	0.75406003	0.33012426
0.17400000	0.47213337	0.26580954
0.17500000	0.05813238	0.18949926
0.17600000	-0.35934424	0.13105930
0.17700000	-0.72013408	0.09894808
0.17800000	-0.87527680	0.10202387
0.17900000	-0.80321109	0.14019439
0.18000000	-0.53964692	0.19844981
0.18100000	-0.12078617	0.26814714
0.18200000	0.29287648	0.32950911
0.18300000	0.63967150	0.37370816
0.18400000	0.82837105	0.37958291
0.18499999	0.82960135	0.34624138
0.18599999	0.63548845	0.29060039
0.18699999	0.27718997	0.22031865
0.18799999	-0.14600763	0.15911049
0.18899999	-0.57277310	0.11611097
0.18999999	-0.82434177	0.10457677
0.19099999	-0.86546504	0.12638411
0.19199999	-0.69525099	0.17292076
0.19299999	-0.33627585	0.23711245
0.19399999	0.07474163	0.30124262
0.19499999	0.47723916	0.35577634
0.19599999	0.75021529	0.37921384
0.19699999	0.85128570	0.36832553
0.19799999	0.75621307	0.32747909
0.19899999	0.48148376	0.26264149
0.19999999	0.08200049	0.19555856
0.20099999	-0.38351992	0.13619587
0.20199999	-0.71702754	0.10396162
0.20299999	-0.87198573	0.10337722
0.20399999	-0.80696356	0.13853346
0.20499999	-0.52971208	0.20457062
0.20599999	-0.14459276	0.27165353
0.20699999	0.29241511	0.32978591
0.20799999	0.63551921	0.36771038
0.20899999	0.83221579	0.37982899
0.20999999	0.83575296	0.35362327
0.21099999	0.64693034	0.29306102
0.21199999	0.29459891	0.22582431
0.21299999	-0.16843012	0.16160187
0.21399999	-0.56022394	0.11783341
0.21499999	-0.82535678	0.10085507
0.21599999	-0.87155509	0.12137057
0.21699999	-0.69116020	0.17651944
0.21799999	-0.35808316	0.24064961
0.21899999	0.08015502	0.30422613
0.21999999	0.47019562	0.35386935
0.22099999	0.75344485	0.38235113
0.22199999	0.85236222	0.37078616
0.22299999	0.75190699	0.32111222
0.22399999	0.47290230	0.25667447
0.22499999	0.05828617	0.18639271
0.22599999	-0.35934424	0.13413508
0.22699999	-0.72013408	0.10811393
0.22799999	-0.87512302	0.11088213
0.22899999	-0.80247295	0.14173228
0.22999999	-0.54195374	0.20001845
0.23099999	-0.12973671	0.27697465
0.23199999	0.28389516	0.33849040
0.23299999	0.63733393	0.37604576
0.23399999	0.82914001	0.37881398
0.23499999	0.82975519	0.34608760
0.23599999	0.63548845	0.29060039
0.23699999	0.27718997	0.22031865
0.23799999	-0.14600763	0.15911049
0.23899999	-0.57277310	0.11611097
0.23999999	-0.82434177	0.10457677
0.24099999	-0.86546504	0.12638411
0.24199999	-0.69525099	0.17292076
0.24299999	-0.33627585	0.23711245
0.24399999	0.07458784	0.30124262
0.24499999	0.47647023	0.35577634
0.24599999	0.75267595	0.37921384
0.24699999	0.86103594	0.36832553
0.24799999	0.76291829	0.32747909
0.24899999	0.47484004	0.26264149
0.24999999	0.07228100	0.19540477
0.25099999	-0.38598055	0.13542692
0.25199999	-0.71628934	0.10629921
0.25299999	-0.87180120	0.11235851
0.25399999	-0.80696356	0.14751476
0.25499999	-0.52971208	0.20687746
0.25599999	-0.14459276	0.27088460
0.25699999	0.29241511	0.32963213
0.25799999	0.63567299	0.36771038
0.25899999	0.83298475	0.37982899
0.25999999	0.83344609	0.35362327
0.26099999	0.63794905	0.29306102
0.26199999	0.28549460	0.22582431
0.26299999	-0.17150590	0.16160187
0.26399999	-0.55711734	0.11783341
0.26499999	-0.81619096	0.10085507
0.26599999	-0.86272758	0.12137057
0.26699999	-0.68962228	0.17651944
0.26799999	-0.35669905	0.24064961
0.26899999	0.08818282	0.30422613
0.26999999	0.48151451	0.35386935
0.27099999	0.76476377	0.38235113
0.27199999	0.86057454	0.37063238
0.27299999	0.75406003	0.32034326
0.27399999	0.47213337	0.25898129
0.27499999	0.05813238	0.19537401
0.27599999	-0.35934424	0.14311638
0.27699999	-0.72013408	0.11042077
0.27799999	-0.87512302	0.11026698
0.27899999	-0.80247295	0.14234744
0.27999999	-0.54195374	0.19771162
0.28099999	-0.12973671	0.26799336
0.28199999	0.28389516	0.32935530
0.28299999	0.63733393	0.37296999
0.28399999	0.82898623	0.38188976
0.28499999	0.82898623	0.35525346
0.28599999	0.63782603	0.29958171
0.28699999	0.28620201	0.22265625
0.28799999	-0.13699557	0.15837230
0.28899999	-0.57043552	0.11595719
0.28999999	-0.82511073	0.10457677
0.29099999	-0.86561882	0.12638411
0.29199999	-0.69540477	0.17292076
0.29299999	-0.33704478	0.23711245
0.29399999	0.07704847	0.30124262
0.29499999	0.48618972	0.35577634
