Time	Channel A	Channel B
(us)	(V)	(V)

-0.00400000	0.78346455	0.24080339
-0.00300000	0.84156621	0.30499509
-0.00200000	0.70552409	0.35153174
-0.00100000	0.39748400	0.37333909
0.00000000	-0.01079601	0.36180487
0.00100000	-0.45933810	0.31880537
0.00200000	-0.76067299	0.25744340
0.00300000	-0.87263167	0.18654650
0.00400000	-0.76679379	0.13398130
0.00500000	-0.45687747	0.10734498
0.00600000	-0.06019316	0.11334276
0.00700000	0.36531126	0.15151329
0.00800000	0.68220967	0.20684670
0.00900000	0.84199679	0.27106914
0.01000000	0.80487204	0.32640254
0.01100000	0.57794046	0.36457309
0.01200000	0.20481668	0.37057087
0.01300000	-0.25950417	0.34393454
0.01400000	-0.62475395	0.29136935
0.01500000	-0.83901328	0.22047244
0.01600000	-0.84132010	0.15911049
0.01700000	-0.63004428	0.11611097
0.01800000	-0.27989665	0.10442298
0.01900000	0.15831077	0.12561515
0.02000000	0.53081942	0.17525837
0.02100000	0.78140378	0.24612451
0.02200000	0.84581077	0.31040847
0.02300000	0.71508980	0.35885212
0.02400000	0.40668061	0.37629184
0.02500000	-0.03275714	0.35992864
0.02600000	-0.44177535	0.31616017
0.02700000	-0.76199555	0.25132260
0.02800000	-0.87586123	0.18719243
0.02900000	-0.76688606	0.13327387
0.03000000	-0.47742373	0.10706816
0.03100000	-0.04825911	0.11251231
0.03200000	0.35968259	0.14751476
0.03300000	0.68590057	0.20687746
0.03400000	0.83965921	0.27103838
0.03500000	0.79669046	0.33040109
0.03600000	0.57037401	0.36540353
0.03700000	0.19635826	0.37084767
0.03800000	-0.22391732	0.34464198
0.03900000	-0.62952143	0.29072341
0.04000000	-0.84611833	0.22643946
0.04100000	-0.84368849	0.16101746
0.04200000	-0.63847196	0.12014025
0.04300000	-0.25833538	0.10983637
0.04400000	0.15563484	0.13035187
0.04500000	0.54238433	0.17882627
0.04600000	0.78331077	0.24003445
0.04700000	0.84079725	0.30484128
0.04800000	0.70786172	0.35153174
0.04900000	0.40646529	0.37333909
0.05000000	-0.00178396	0.36180487
0.05100000	-0.45700049	0.31880537
0.05200000	-0.76144195	0.25744340
0.05300000	-0.87278545	0.18654650
0.05400000	-0.76679379	0.13398130
0.05500000	-0.45687747	0.10734498
0.05600000	-0.06019316	0.11318897
0.05700000	0.36531126	0.15074433
0.05800000	0.68220967	0.20918430
0.05900000	0.84199679	0.28005046
0.06000000	0.80487204	0.33541462
0.06100000	0.57794046	0.36687991
0.06200000	0.20481668	0.36980191
0.06300000	-0.25950417	0.34378076
0.06400000	-0.62475395	0.29136935
0.06500000	-0.83901328	0.22047244
0.06600000	-0.84147394	0.15911049
0.06700000	-0.63081324	0.11611097
0.06800000	-0.27755904	0.10442298
0.06900000	0.16732283	0.12561515
0.07000000	0.53998524	0.17525837
0.07100000	0.78447956	0.24612451
0.07200000	0.84273499	0.31040847
0.07300000	0.70595473	0.35885212
0.07400000	0.39769930	0.37629184
0.07500000	-0.03506397	0.35992864
0.07600000	-0.44116017	0.31616017
0.07700000	-0.76261073	0.25132260
0.07800000	-0.87355435	0.18719243
0.07900000	-0.75790477	0.13327387
0.08000000	-0.46844241	0.10706816
0.08100000	-0.04595226	0.11251231
0.08200000	0.35875985	0.14751476
0.08300000	0.68497783	0.20687746
0.08400000	0.84196603	0.27103838
0.08500000	0.80564100	0.33040109
0.08600000	0.57935530	0.36555734
0.08700000	0.19866511	0.37161663
0.08800000	-0.22468626	0.34233513
0.08900000	-0.62967521	0.28174213
0.09000000	-0.84596455	0.21758120
0.09100000	-0.84291953	0.15944882
0.09200000	-0.64077878	0.11860237
0.09300000	-0.26731667	0.10100885
0.09400000	0.14662279	0.12137057
0.09500000	0.54004675	0.17651944
0.09600000	0.78423351	0.24080339
0.09700000	0.84171999	0.30499509
0.09800000	0.70552409	0.35153174
0.09900000	0.39748400	0.37333909
0.10000000	-0.01079601	0.36180487
0.10100000	-0.45933810	0.31880537
0.10200000	-0.76067299	0.25744340
0.10300000	-0.87263167	0.18654650
0.10400000	-0.76679379	0.13398130
0.10500000	-0.45687747	0.10734498
0.10600000	-0.06019316	0.11334276
0.10700000	0.36531126	0.15151329
0.10800000	0.68220967	0.20684670
0.10900000	0.84199679	0.27106914
0.11000000	0.80487204	0.32640254
0.11100000	0.57794046	0.36457309
0.11200000	0.20481668	0.37057087
0.11300000	-0.25950417	0.34393454
0.11400000	-0.62475395	0.29136935
0.11500000	-0.83901328	0.22047244
0.11600000	-0.84132010	0.15911049
0.11700000	-0.63004428	0.11611097
0.11800000	-0.27989665	0.10442298
0.11900000	0.15831077	0.12561515
0.12000000	0.53097320	0.17525837
0.12100000	0.78217274	0.24612451
0.12200000	0.84335017	0.31040847
0.12300000	0.70533955	0.35885212
0.12400000	0.40000615	0.37629184
0.12500000	-0.02611344	0.35992864
0.12600000	-0.43205586	0.31616017
0.12700000	-0.75953496	0.25132260
0.12800000	-0.87663019	0.18719243
0.12900000	-0.76703984	0.13327387
0.13000000	-0.47742373	0.10706816
0.13100000	-0.04825911	0.11251231
0.13200000	0.35968259	0.14751476
0.13300000	0.68590057	0.20687746
0.13400000	0.83965921	0.27103838
0.13500000	0.79669046	0.33040109
0.13600000	0.57037401	0.36540353
0.13700000	0.19635826	0.37084767
0.13800000	-0.22391732	0.34464198
0.13900000	-0.62952143	0.29072341
0.14000000	-0.84611833	0.22659326
0.14100000	-0.84368849	0.16175567
0.14200000	-0.63847196	0.11783341
0.14300000	-0.25833538	0.10085507
0.14400000	0.15563484	0.12121678
0.14500000	0.54238433	0.17575049
0.14600000	0.78331077	0.24311024
0.14700000	0.84079725	0.31397638
0.14800000	0.70801550	0.36054379
0.14900000	0.40723425	0.37567666
0.15000000	-0.00409080	0.36103591
0.15100000	-0.46598178	0.31862080
0.15200000	-0.77039248	0.25744340
0.15300000	-0.87509227	0.18654650
0.15400000	-0.76587105	0.13398130
0.15500000	-0.45595473	0.10734498
0.15600000	-0.06250000	0.11334276
0.15700000	0.35636073	0.15151329
0.15800000	0.67325908	0.20684670
0.15900000	0.83968997	0.27106914
0.16000000	0.80564100	0.32640254
0.16100000	0.57809424	0.36457309
0.16200000	0.20481668	0.37057087
0.16300000	-0.25950417	0.34393454
0.16400000	-0.62475395	0.29136935
0.16500000	-0.83901328	0.22047244
0.16600000	-0.84132010	0.15911049
0.16700000	-0.63004428	0.11611097
0.16800000	-0.27989665	0.10442298
0.16900000	0.15831077	0.12561515
0.17000000	0.53081942	0.17541215
0.17100000	0.78140378	0.24689345
0.17200000	0.84581077	0.30810162
0.17300000	0.71508980	0.34990159
0.17400000	0.40668061	0.36731052
0.17500000	-0.03275714	0.35762179
0.17600000	-0.44177535	0.31689838
0.17700000	-0.76199555	0.25147638
0.17800000	-0.87570745	0.18719243
0.17900000	-0.76611710	0.13327387
0.18000000	-0.47973055	0.10706816
0.18100000	-0.05724040	0.11251231
0.18200000	0.35054749	0.14751476
0.18300000	0.68282479	0.20687746
0.18400000	0.84273499	0.27103838
0.18499999	0.80579478	0.33040109
0.18599999	0.57935530	0.36540353
0.18699999	0.19866511	0.37084767
0.18799999	-0.22468626	0.34464198
0.18899999	-0.62967521	0.29072341
0.18999999	-0.84611833	0.22643946
0.19099999	-0.84368849	0.16101746
0.19199999	-0.63847196	0.12014025
0.19299999	-0.25833538	0.10983637
0.19399999	0.15548106	0.13035187
0.19499999	0.54161543	0.17882627
0.19599999	0.78577143	0.24003445
0.19699999	0.85054749	0.30484128
0.19799999	0.71450543	0.35153174
0.19899999	0.39979085	0.37333909
0.19999999	-0.01168799	0.36180487
0.20099999	-0.46026084	0.31880537
0.20199999	-0.75836617	0.25744340
0.20299999	-0.86365032	0.18654650
0.20399999	-0.75765872	0.13398130
0.20499999	-0.45380166	0.10734498
0.20599999	-0.06326894	0.11334276
0.20699999	0.35620692	0.15151329
0.20799999	0.67325908	0.20669292
0.20899999	0.83968997	0.27030021
0.20999999	0.80548722	0.32874015
0.21099999	0.57732528	0.37355438
0.21199999	0.20712352	0.37958291
0.21299999	-0.25049213	0.34624138
0.21399999	-0.61577266	0.29060039
0.21499999	-0.83667570	0.22031865
0.21599999	-0.84208906	0.15911049
0.21699999	-0.63019806	0.11611097
0.21799999	-0.27989665	0.10457677
0.21899999	0.15831077	0.12638411
0.21999999	0.53081942	0.17292076
0.22099999	0.78140378	0.23711245
0.22199999	0.84581077	0.30139640
0.22299999	0.71508980	0.35654527
0.22399999	0.40668061	0.37706077
0.22499999	-0.03275714	0.36008242
0.22599999	-0.44177535	0.31616017
0.22699999	-0.76199555	0.25132260
0.22799999	-0.87586123	0.18719243
0.22899999	-0.76688606	0.13327387
0.22999999	-0.47742373	0.10706816
0.23099999	-0.04825911	0.11251231
0.23199999	0.35968259	0.14751476
0.23299999	0.68590057	0.20687746
0.23399999	0.83965921	0.27103838
0.23499999	0.79669046	0.33040109
0.23599999	0.57037401	0.36540353
0.23699999	0.19635826	0.37084767
0.23799999	-0.22391732	0.34464198
0.23899999	-0.62952143	0.29072341
0.23999999	-0.84611833	0.22659326
0.24099999	-0.84368849	0.16175567
0.24199999	-0.63847196	0.11798720
0.24299999	-0.25833538	0.10162401
0.24399999	0.15563484	0.11890994
0.24499999	0.54238433	0.16673844
0.24599999	0.78331077	0.23412894
0.24699999	0.84079725	0.31166953
0.24799999	0.70786172	0.36131275
0.24899999	0.40646529	0.37583047
0.24999999	-0.00178396	0.36103591
0.25099999	-0.45700049	0.31862080
0.25199999	-0.76144195	0.25744340
0.25299999	-0.87278545	0.18654650
0.25399999	-0.76679379	0.13398130
0.25499999	-0.45687747	0.10734498
0.25599999	-0.06019316	0.11334276
0.25699999	0.36531126	0.15151329
0.25799999	0.68220967	0.20684670
0.25899999	0.84199679	0.27106914
0.25999999	0.80487204	0.32640254
0.26099999	0.57794046	0.36457309
0.26199999	0.20481668	0.37057087
0.26299999	-0.25950417	0.34393454
0.26399999	-0.62475395	0.29136935
0.26499999	-0.83901328	0.22047244
0.26599999	-0.84132010	0.15911049
0.26699999	-0.63004428	0.11611097
0.26799999	-0.27989665	0.10442298
0.26899999	0.15831077	0.12561515
0.26999999	0.53081942	0.17525837
0.27099999	0.78140378	0.24612451
0.27199999	0.84581077	0.31040847
0.27299999	0.71508980	0.35885212
0.27399999	0.40668061	0.37613803
0.27499999	-0.03275714	0.35915971
0.27599999	-0.44177535	0.31846702
0.27699999	-0.76199555	0.26033464
0.27799999	-0.87586123	0.19617371
0.27899999	-0.76688606	0.13558070
0.27999999	-0.47742373	0.10629921
0.28099999	-0.04825911	0.11235851
0.28199999	0.35952878	0.14751476
0.28299999	0.68513167	0.20687746
0.28399999	0.84196603	0.27103838
0.28499999	0.80564100	0.33040109
0.28599999	0.57935530	0.36540353
0.28699999	0.19866511	0.37084767
0.28799999	-0.22468626	0.34464198
0.28899999	-0.62967521	0.29072341
0.28999999	-0.84611833	0.22659326
0.29099999	-0.84368849	0.16175567
0.29199999	-0.63847196	0.11783341
0.29299999	-0.25833538	0.10085507
0.29399999	0.15563484	0.12137057
