Time	Channel A	Channel B
(us)	(V)	(V)

-0.00400000	0.03973917	0.27180734
-0.00300000	-0.42033711	0.33055487
-0.00200000	-0.73923475	0.36540353
-0.00100000	-0.87238556	0.37084767
0.00000000	-0.78672493	0.34464198
0.00100000	-0.49252585	0.29072341
0.00200000	-0.10476132	0.22659326
0.00300000	0.31951278	0.16175567
0.00400000	0.65105194	0.11783341
0.00500000	0.83929008	0.10085507
0.00600000	0.82541829	0.12137057
0.00700000	0.61297369	0.17651944
0.00800000	0.25156865	0.24080339
0.00900000	-0.20543183	0.30499509
0.01000000	-0.58224654	0.35153174
0.01100000	-0.82498771	0.37333909
0.01200000	-0.85377705	0.36165109
0.01300000	-0.66369343	0.31803641
0.01400000	-0.32507998	0.25975025
0.01500000	0.11312746	0.19552781
0.01600000	0.49747786	0.14311638
0.01700000	0.77045399	0.11042077
0.01800000	0.85488433	0.11026698
0.01900000	0.73806596	0.14234744
0.02000000	0.44721949	0.19786540
0.02100000	0.02657480	0.26873153
0.02200000	-0.38505784	0.32717150
0.02300000	-0.72831571	0.36472687
0.02400000	-0.86881769	0.37041709
0.02500000	-0.78709400	0.34316561
0.02600000	-0.51485604	0.29367617
0.02700000	-0.08993603	0.22948450
0.02800000	0.32092765	0.16827632
0.02900000	0.65683442	0.11921752
0.03000000	0.83092397	0.10147022
0.03100000	0.81579107	0.11721826
0.03200000	0.61011320	0.16409326
0.03300000	0.24698573	0.23557456
0.03400000	-0.17621186	0.29985851
0.03500000	-0.59814835	0.34771776
0.03600000	-0.83833659	0.36792567
0.03700000	-0.86374259	0.35700664
0.03800000	-0.67578125	0.31923598
0.03900000	-0.29921260	0.26048842
0.04000000	0.11472687	0.19632751
0.04100000	0.50507504	0.13634965
0.04200000	0.76325667	0.10414616
0.04300000	0.84860975	0.10414616
0.04400000	0.73923475	0.13619587
0.04500000	0.45420152	0.19555856
0.04600000	0.04872047	0.26279527
0.04700000	-0.41799951	0.32821727
0.04800000	-0.74000371	0.36617249
0.04900000	-0.87253934	0.37100148
0.05000000	-0.78687871	0.34464198
0.05100000	-0.49329478	0.29072341
0.05200000	-0.10245448	0.22659326
0.05300000	0.32849410	0.16175567
0.05400000	0.65984869	0.11798720
0.05500000	0.84082800	0.10162401
0.05600000	0.82698697	0.11906373
0.05700000	0.62183195	0.16750738
0.05800000	0.26054996	0.23179133
0.05900000	-0.20312500	0.30265749
0.06000000	-0.58301550	0.35230067
0.06100000	-0.82514149	0.37349287
0.06200000	-0.85393083	0.36165109
0.06300000	-0.66446233	0.31803641
0.06400000	-0.32277313	0.25975025
0.06500000	0.12210876	0.19552781
0.06600000	0.50648993	0.14311638
0.06700000	0.77279156	0.11042077
0.06800000	0.85426921	0.11026698
0.06900000	0.73868108	0.14234744
0.07000000	0.44506642	0.19786540
0.07100000	0.01833169	0.26873153
0.07200000	-0.39653051	0.32717150
0.07300000	-0.74037278	0.36472687
0.07400000	-0.87456942	0.37041709
0.07500000	-0.77952754	0.34316561
0.07600000	-0.50744343	0.29367617
0.07700000	-0.09645669	0.22948450
0.07800000	0.31117740	0.16827632
0.07900000	0.65437376	0.11921752
0.08000000	0.83169293	0.10147022
0.08100000	0.81594485	0.11721826
0.08200000	0.61011320	0.16393946
0.08300000	0.24698573	0.23480561
0.08400000	-0.17636564	0.30201155
0.08500000	-0.59891731	0.35593012
0.08600000	-0.83599901	0.37921384
0.08700000	-0.85473055	0.36832553
0.08800000	-0.66676921	0.32747909
0.08900000	-0.29690576	0.26264149
0.09000000	0.11395792	0.19540477
0.09100000	0.50492126	0.13542692
0.09200000	0.76341045	0.10629921
0.09300000	0.84937871	0.11235851
0.09400000	0.73692793	0.14751476
0.09500000	0.44522023	0.20687746
0.09600000	0.03973917	0.27103838
0.09700000	-0.42033711	0.33040109
0.09800000	-0.73908097	0.36540353
0.09900000	-0.87161660	0.37084767
0.10000000	-0.78903174	0.34464198
0.10100000	-0.50150716	0.29072341
0.10200000	-0.11374262	0.22659326
0.10300000	0.31720597	0.16175567
0.10400000	0.65179008	0.11798720
0.10500000	0.83944392	0.10162401
0.10600000	0.82541829	0.11906373
0.10700000	0.61297369	0.16750738
0.10800000	0.25156865	0.23179133
0.10900000	-0.20543183	0.30265749
0.11000000	-0.58224654	0.35230067
0.11100000	-0.82498771	0.37349287
0.11200000	-0.85393083	0.36165109
0.11300000	-0.66446233	0.31803641
0.11400000	-0.32277313	0.25975025
0.11500000	0.12210876	0.19552781
0.11600000	0.50648993	0.14311638
0.11700000	0.77279156	0.11042077
0.11800000	0.85411543	0.11026698
0.11900000	0.73791218	0.14234744
0.12000000	0.44737327	0.19786540
0.12100000	0.02734375	0.26873153
0.12200000	-0.38739541	0.32717150
0.12300000	-0.73729700	0.36472687
0.12400000	-0.87764519	0.37041709
0.12500000	-0.78863192	0.34316561
0.12600000	-0.51642472	0.29367617
0.12700000	-0.09879429	0.22948450
0.12800000	0.31194636	0.16812254
0.12900000	0.65452754	0.11844857
0.13000000	0.83169293	0.10380782
0.13100000	0.81594485	0.12619956
0.13200000	0.61011320	0.17292076
0.13300000	0.24698573	0.23711245
0.13400000	-0.17621186	0.30124262
0.13500000	-0.59814835	0.35577634
0.13600000	-0.83815205	0.37921384
0.13700000	-0.86297369	0.36832553
0.13800000	-0.67808807	0.32747909
0.13900000	-0.30822465	0.26264149
0.14000000	0.10571481	0.19540477
0.14100000	0.50276822	0.13542692
0.14200000	0.76417935	0.10629921
0.14300000	0.84953249	0.11235851
0.14400000	0.73692793	0.14751476
0.14500000	0.44522023	0.20687746
0.14600000	0.03973917	0.27103838
0.14700000	-0.42033711	0.33040109
0.14800000	-0.73908097	0.36540353
0.14900000	-0.87161660	0.37084767
0.15000000	-0.78903174	0.34464198
0.15100000	-0.50150716	0.29072341
0.15200000	-0.11374262	0.22643946
0.15300000	0.31720597	0.16101746
0.15400000	0.65179008	0.12029404
0.15500000	0.83944392	0.11060531
0.15600000	0.82541829	0.12801427
0.15700000	0.61297369	0.16981423
0.15800000	0.25156865	0.23102239
0.15900000	-0.20543183	0.30250368
0.16000000	-0.58224654	0.35214689
0.16100000	-0.82498771	0.37275466
0.16200000	-0.85377705	0.36395791
0.16300000	-0.66369343	0.32701772
0.16400000	-0.32507998	0.26873153
0.16500000	0.11312746	0.19786540
0.16600000	0.49747786	0.14234744
0.16700000	0.77045399	0.11026698
0.16800000	0.85503817	0.11026698
0.16900000	0.73883492	0.14234744
0.17000000	0.44491264	0.19786540
0.17100000	0.01756275	0.26873153
0.17200000	-0.39406988	0.32717150
0.17300000	-0.73062253	0.36472687
0.17400000	-0.86789495	0.37057087
0.17500000	-0.78617126	0.34393454
0.17600000	-0.51719368	0.29121554
0.17700000	-0.09894808	0.21970350
0.17800000	0.31176180	0.16160187
0.17900000	0.65375859	0.12586121
0.18000000	0.83399975	0.11122047
0.18100000	0.82492620	0.11967888
0.18200000	0.61912525	0.16317052
0.18300000	0.24932332	0.23465182
0.18400000	-0.17713459	0.30201155
0.18499999	-0.59907109	0.35593012
0.18599999	-0.83584523	0.37921384
0.18699999	-0.85396159	0.36832553
0.18799999	-0.66910678	0.32747909
0.18899999	-0.30591780	0.26264149
0.18999999	0.10497662	0.19540477
0.19099999	0.50261444	0.13542692
0.19199999	0.76417935	0.10645300
0.19299999	0.84953249	0.11312746
0.19399999	0.73677409	0.14520793
0.19499999	0.44445127	0.19789617
0.19599999	0.04204601	0.26202634
0.19699999	-0.41135579	0.32806349
0.19799999	-0.73009968	0.36617249
0.19899999	-0.86930978	0.37100148
0.19999999	-0.78980070	0.34464198
0.20099999	-0.50166094	0.29072341
0.20199999	-0.11374262	0.22643946
0.20299999	0.31720597	0.16101746
0.20399999	0.65179008	0.12029404
0.20499999	0.83944392	0.11060531
0.20599999	0.82541829	0.12801427
0.20699999	0.61297369	0.16981423
0.20799999	0.25156865	0.23102239
0.20899999	-0.20543183	0.30250368
0.20999999	-0.58224654	0.35230067
0.21099999	-0.82498771	0.37349287
0.21199999	-0.85377705	0.36165109
0.21299999	-0.66369343	0.31803641
0.21399999	-0.32507998	0.25990403
0.21499999	0.11312746	0.19629675
0.21599999	0.49747786	0.14080955
0.21699999	0.77045399	0.10140871
0.21799999	0.85488433	0.10125492
0.21899999	0.73806596	0.14004061
0.21999999	0.44721949	0.19863436
0.22099999	0.02657480	0.26888534
0.22199999	-0.38505784	0.32701772
0.22299999	-0.72831571	0.36395791
0.22399999	-0.86881769	0.37275466
0.22499999	-0.78709400	0.35214689
0.22599999	-0.51485604	0.30265749
0.22699999	-0.08993603	0.23179133
0.22799999	0.32092765	0.16735359
0.22899999	0.65683442	0.11829478
0.22999999	0.83092397	0.10380782
0.23099999	0.81579107	0.12619956
0.23199999	0.61011320	0.17307456
0.23299999	0.24698573	0.23788139
0.23399999	-0.17636564	0.29908955
0.23499999	-0.59891731	0.34756398
0.23599999	-0.83599901	0.36792567
0.23699999	-0.85473055	0.35700664
0.23799999	-0.66676921	0.31908217
0.23899999	-0.29690576	0.25971949
0.23999999	0.11395792	0.19851132
0.24099999	0.50492126	0.14459276
0.24199999	0.76325667	0.11528051
0.24299999	0.84860975	0.11469612
0.24399999	0.73923475	0.14674582
0.24499999	0.45420152	0.20672368
0.24599999	0.04872047	0.27103838
0.24699999	-0.41799951	0.33040109
0.24799999	-0.74000371	0.36540353
0.24899999	-0.87253934	0.37084767
0.24999999	-0.78687871	0.34464198
0.25099999	-0.49329478	0.29072341
0.25199999	-0.10245448	0.22659326
0.25299999	0.32849410	0.16175567
0.25399999	0.65984869	0.11783341
0.25499999	0.84082800	0.10085507
0.25599999	0.82698697	0.12137057
0.25699999	0.62183195	0.17651944
0.25799999	0.26054996	0.24080339
0.25899999	-0.20312500	0.30499509
0.25999999	-0.58301550	0.35153174
0.26099999	-0.82514149	0.37333909
0.26199999	-0.85377705	0.36165109
0.26299999	-0.66369343	0.31803641
0.26399999	-0.32507998	0.25975025
0.26499999	0.11312746	0.19552781
0.26599999	0.49747786	0.14311638
0.26699999	0.77045399	0.11042077
0.26799999	0.85503817	0.11026698
0.26899999	0.73883492	0.14234744
0.26999999	0.44491264	0.19786540
0.27099999	0.01756275	0.26873153
0.27199999	-0.39406988	0.32717150
0.27299999	-0.73062253	0.36472687
0.27399999	-0.86789495	0.37041709
0.27499999	-0.78617126	0.34316561
0.27599999	-0.51719368	0.29367617
0.27699999	-0.09894808	0.22948450
0.27799999	0.31194636	0.16827632
0.27899999	0.65452754	0.11921752
0.27999999	0.83169293	0.10147022
0.28099999	0.81594485	0.11721826
0.28199999	0.61011320	0.16409326
0.28299999	0.24698573	0.23557456
0.28399999	-0.17636564	0.29970473
0.28499999	-0.59891731	0.34694883
0.28599999	-0.83584523	0.37023252
0.28699999	-0.85396159	0.36601871
0.28799999	-0.66926056	0.32821727
0.28899999	-0.30668676	0.26279527
0.28999999	0.10728347	0.19555856
0.29099999	0.51159573	0.13619587
0.29199999	0.77319145	0.10396162
0.29299999	0.85187006	0.10337722
0.29399999	0.73615897	0.13853346
0.29499999	0.44506642	0.20457062
