Time	Channel A	Channel B
(us)	(V)	(V)

-0.00400000	-0.05536417	0.20687746
-0.00300000	-0.50513655	0.14751476
-0.00200000	-0.79186147	0.11251231
-0.00100000	-0.87536907	0.10706816
0.00000000	-0.74593997	0.13327387
0.00100000	-0.42027560	0.18719243
0.00200000	-0.01802411	0.25132260
0.00300000	0.40142101	0.31616017
0.00400000	0.70675445	0.35992864
0.00500000	0.85137796	0.37629184
0.00600000	0.79392225	0.35885212
0.00700000	0.54459894	0.31040847
0.00800000	0.15975639	0.24612451
0.00900000	-0.30391854	0.17525837
0.01000000	-0.66058683	0.12561515
0.01100000	-0.85971332	0.10442298
0.01200000	-0.83861345	0.11611097
0.01300000	-0.59888655	0.15911049
0.01400000	-0.23406743	0.22047244
0.01500000	0.20294045	0.29136935
0.01600000	0.56649852	0.34393454
0.01700000	0.80133492	0.37057087
0.01800000	0.84553397	0.36457309
0.01900000	0.69365156	0.32640254
0.02000000	0.36752585	0.27122292
0.02100000	-0.08403051	0.20761564
0.02200000	-0.48720473	0.14917569
0.02300000	-0.78441805	0.10436147
0.02400000	-0.87469244	0.09848671
0.02500000	-0.74455583	0.13244340
0.02600000	-0.44076034	0.18500862
0.02700000	-0.00676673	0.24858513
0.02800000	0.39809915	0.30979329
0.02900000	0.71342891	0.35946727
0.03000000	0.85300809	0.37410802
0.03100000	0.79552168	0.35171628
0.03200000	0.54872048	0.30499509
0.03300000	0.15108268	0.24080339
0.03400000	-0.27519071	0.17651944
0.03500000	-0.66867620	0.12137057
0.03600000	-0.86758733	0.10100885
0.03700000	-0.84393454	0.11860237
0.03800000	-0.61838704	0.15944882
0.03900000	-0.22188731	0.21758120
0.04000000	0.19789617	0.28174213
0.04100000	0.57920152	0.34233513
0.04200000	0.80564100	0.37161663
0.04300000	0.84196603	0.36555734
0.04400000	0.68559301	0.33055487
0.04500000	0.36180487	0.27180734
0.04600000	-0.05536417	0.20457062
0.04700000	-0.50513655	0.13853346
0.04800000	-0.79186147	0.10353100
0.04900000	-0.87536907	0.10473056
0.05000000	-0.74593997	0.13404281
0.05100000	-0.42027560	0.18734621
0.05200000	-0.01802411	0.25132260
0.05300000	0.40142101	0.31616017
0.05400000	0.70675445	0.35992864
0.05500000	0.85137796	0.37629184
0.05600000	0.79392225	0.35885212
0.05700000	0.54459894	0.31040847
0.05800000	0.15975639	0.24612451
0.05900000	-0.30391854	0.17525837
0.06000000	-0.66043305	0.12576894
0.06100000	-0.85894442	0.10516117
0.06200000	-0.84107405	0.11380413
0.06300000	-0.60863680	0.15012918
0.06400000	-0.24074188	0.21149114
0.06500000	0.20958415	0.28903174
0.06600000	0.57640254	0.34454972
0.06700000	0.80456448	0.36995572
0.06800000	0.84230435	0.36687991
0.06900000	0.68374753	0.33541462
0.07000000	0.36085138	0.28005046
0.07100000	-0.07738681	0.20918430
0.07200000	-0.47748524	0.15089813
0.07300000	-0.78195745	0.11395792
0.07400000	-0.87546134	0.10500738
0.07500000	-0.74470967	0.12500000
0.07600000	-0.44076034	0.17756520
0.07700000	-0.00676673	0.25510579
0.07800000	0.39825296	0.31954354
0.07900000	0.71419781	0.36195865
0.08000000	0.85070127	0.37333909
0.08100000	0.78654033	0.35153174
0.08200000	0.53976995	0.30484128
0.08300000	0.14877583	0.24003445
0.08400000	-0.27442175	0.17898007
0.08500000	-0.66852242	0.13112082
0.08600000	-0.86758733	0.10768332
0.08700000	-0.84393454	0.11189715
0.08800000	-0.61838704	0.14969857
0.08900000	-0.22188731	0.21512057
0.09000000	0.19789617	0.28251109
0.09100000	0.57920152	0.34248891
0.09200000	0.80564100	0.37161663
0.09300000	0.84196603	0.36555734
0.09400000	0.68559301	0.33040109
0.09500000	0.36180487	0.27103838
0.09600000	-0.05536417	0.20703125
0.09700000	-0.50513655	0.14828371
0.09800000	-0.79186147	0.11020546
0.09900000	-0.87536907	0.09808686
0.10000000	-0.74593997	0.12429257
0.10100000	-0.42027560	0.18485482
0.10200000	-0.01802411	0.25209153
0.10300000	0.40142101	0.31631398
0.10400000	0.70656985	0.35992864
0.10500000	0.85060900	0.37629184
0.10600000	0.79622906	0.35885212
0.10700000	0.55354947	0.31040847
0.10800000	0.16873769	0.24612451
0.10900000	-0.30161172	0.17525837
0.11000000	-0.66132504	0.12561515
0.11100000	-0.85986710	0.10442298
0.11200000	-0.83861345	0.11611097
0.11300000	-0.59888655	0.15911049
0.11400000	-0.23406743	0.22047244
0.11500000	0.20294045	0.29136935
0.11600000	0.56649852	0.34378076
0.11700000	0.80133492	0.36980191
0.11800000	0.84553397	0.36687991
0.11900000	0.69365156	0.33541462
0.12000000	0.36767963	0.28005046
0.12100000	-0.08326156	0.20918430
0.12200000	-0.48951155	0.15074433
0.12300000	-0.79339933	0.11318897
0.12400000	-0.88367373	0.10734498
0.12500000	-0.74686271	0.13398130
0.12600000	-0.43999138	0.18654650
0.12700000	-0.00661294	0.25744340
0.12800000	0.39809915	0.31880537
0.12900000	0.71342891	0.36180487
0.13000000	0.85300809	0.37333909
0.13100000	0.79552168	0.35153174
0.13200000	0.54872048	0.30499509
0.13300000	0.15108268	0.24080339
0.13400000	-0.27534449	0.17667323
0.13500000	-0.66944510	0.12213952
0.13600000	-0.86524975	0.09854823
0.13700000	-0.83495325	0.10882135
0.13800000	-0.60940576	0.15277436
0.13900000	-0.21958046	0.22428642
0.14000000	0.19712721	0.29133859
0.14100000	0.57904774	0.34402683
0.14200000	0.80564100	0.37318528
0.14300000	0.84196603	0.37438485
0.14400000	0.68559301	0.33938238
0.14500000	0.36180487	0.27334523
0.14600000	-0.05536417	0.20610851
0.14700000	-0.50513655	0.14736098
0.14800000	-0.79186147	0.11251231
0.14900000	-0.87536907	0.10706816
0.15000000	-0.74593997	0.13327387
0.15100000	-0.42027560	0.18719243
0.15200000	-0.01802411	0.25132260
0.15300000	0.40142101	0.31616017
0.15400000	0.70656985	0.36008242
0.15500000	0.85060900	0.37706077
0.15600000	0.79622906	0.35654527
0.15700000	0.55354947	0.30139640
0.15800000	0.16873769	0.23711245
0.15900000	-0.30161172	0.17292076
0.16000000	-0.66132504	0.12638411
0.16100000	-0.85986710	0.10457677
0.16200000	-0.83861345	0.11611097
0.16300000	-0.59888655	0.15911049
0.16400000	-0.23406743	0.22047244
0.16500000	0.20294045	0.29136935
0.16600000	0.56649852	0.34393454
0.16700000	0.80133492	0.37057087
0.16800000	0.84538019	0.36457309
0.16900000	0.69291341	0.32640254
0.17000000	0.36983266	0.27106914
0.17100000	-0.07504921	0.20684670
0.17200000	-0.47822341	0.15151329
0.17300000	-0.78211123	0.11334276
0.17400000	-0.87546134	0.10734498
0.17500000	-0.74470967	0.13398130
0.17600000	-0.44076034	0.18654650
0.17700000	-0.00676673	0.25744340
0.17800000	0.39825296	0.31880537
0.17900000	0.71419781	0.36180487
0.18000000	0.85070127	0.37333909
0.18100000	0.78654033	0.35153174
0.18200000	0.53976995	0.30499509
0.18300000	0.14877583	0.24080339
0.18400000	-0.27442175	0.17651944
0.18499999	-0.66852242	0.12137057
0.18599999	-0.86758733	0.10100885
0.18699999	-0.84393454	0.11860237
0.18799999	-0.61838704	0.15944882
0.18899999	-0.22188731	0.21758120
0.18999999	0.19789617	0.28174213
0.19099999	0.57920152	0.34233513
0.19199999	0.80564100	0.37161663
0.19299999	0.84196603	0.36555734
0.19399999	0.68559301	0.33040109
0.19499999	0.36180487	0.27103838
0.19599999	-0.05536417	0.20687746
0.19699999	-0.50513655	0.14751476
0.19799999	-0.79186147	0.11251231
0.19899999	-0.87536907	0.10706816
0.19999999	-0.74593997	0.13327387
0.20099999	-0.42027560	0.18719243
0.20199999	-0.01802411	0.25132260
0.20299999	0.40142101	0.31616017
0.20399999	0.70675445	0.35992864
0.20499999	0.85137796	0.37629184
0.20599999	0.79392225	0.35885212
0.20699999	0.54459894	0.31040847
0.20799999	0.15975639	0.24612451
0.20899999	-0.30391854	0.17525837
0.20999999	-0.66058683	0.12561515
0.21099999	-0.85971332	0.10442298
0.21199999	-0.83861345	0.11611097
0.21299999	-0.59888655	0.15911049
0.21399999	-0.23406743	0.22047244
0.21499999	0.20294045	0.29136935
0.21599999	0.56649852	0.34378076
0.21699999	0.80133492	0.36980191
0.21799999	0.84553397	0.36687991
0.21899999	0.69365156	0.33541462
0.21999999	0.36752585	0.28005046
0.22099999	-0.08403051	0.20918430
0.22199999	-0.48720473	0.15074433
0.22299999	-0.78441805	0.11318897
0.22399999	-0.87469244	0.10734498
0.22499999	-0.74455583	0.13398130
0.22599999	-0.44076034	0.18654650
0.22699999	-0.00676673	0.25744340
0.22799999	0.39825296	0.31880537
0.22899999	0.71419781	0.36180487
0.22999999	0.85070127	0.37333909
0.23099999	0.78654033	0.35153174
0.23199999	0.53976995	0.30499509
0.23299999	0.14877583	0.24080339
0.23399999	-0.27457553	0.17651944
0.23499999	-0.66929132	0.12137057
0.23599999	-0.86524975	0.10100885
0.23699999	-0.83495325	0.11860237
0.23799999	-0.60940576	0.15944882
0.23899999	-0.21958046	0.21758120
0.23999999	0.19712721	0.28174213
0.24099999	0.57904774	0.34233513
0.24199999	0.80564100	0.37161663
0.24299999	0.84196603	0.36555734
0.24399999	0.68559301	0.33040109
0.24499999	0.36180487	0.27103838
0.24599999	-0.05536417	0.20687746
0.24699999	-0.50513655	0.14751476
0.24799999	-0.79186147	0.11251231
0.24899999	-0.87536907	0.10706816
0.24999999	-0.74593997	0.13327387
0.25099999	-0.42027560	0.18719243
0.25199999	-0.01802411	0.25132260
0.25299999	0.40142101	0.31616017
0.25399999	0.70675445	0.35992864
0.25499999	0.85137796	0.37629184
0.25599999	0.79392225	0.35885212
0.25699999	0.54459894	0.31040847
0.25799999	0.15975639	0.24612451
0.25899999	-0.30391854	0.17525837
0.25999999	-0.66043305	0.12576894
0.26099999	-0.85894442	0.10516117
0.26199999	-0.84107405	0.11395792
0.26299999	-0.60863680	0.15089813
0.26399999	-0.24074188	0.20918430
0.26499999	0.20958415	0.28005046
0.26599999	0.57640254	0.33556840
0.26699999	0.80456448	0.36764887
0.26799999	0.84230435	0.36764887
0.26899999	0.68374753	0.33556840
0.26999999	0.36085138	0.28005046
0.27099999	-0.07738681	0.20918430
0.27199999	-0.47748524	0.15074433
0.27299999	-0.78195745	0.11318897
0.27399999	-0.87546134	0.10734498
0.27499999	-0.74470967	0.13398130
0.27599999	-0.44076034	0.18654650
0.27699999	-0.00676673	0.25744340
0.27799999	0.39825296	0.31880537
0.27899999	0.71419781	0.36180487
0.27999999	0.85070127	0.37333909
0.28099999	0.78654033	0.35153174
0.28199999	0.53976995	0.30499509
0.28299999	0.14877583	0.24080339
0.28399999	-0.27457553	0.17651944
0.28499999	-0.66929132	0.12137057
0.28599999	-0.86540353	0.10100885
0.28699999	-0.83572221	0.11860237
0.28799999	-0.60709894	0.15944882
0.28899999	-0.21059917	0.21758120
0.28999999	0.20595473	0.28174213
0.29099999	0.58058560	0.34233513
0.29199999	0.80720967	0.37161663
0.29299999	0.85079354	0.36555734
0.29399999	0.69460505	0.33040109
