Time	Channel A	Channel B
(us)	(V)	(V)

-0.00400000	-0.63558072	0.29072341
-0.00300000	-0.85168552	0.34464198
-0.00200000	-0.84522635	0.37100148
-0.00100000	-0.61577266	0.36617249
0.00000000	-0.25667447	0.32806349
0.00100000	0.18030265	0.26202634
0.00200000	0.54973549	0.19789617
0.00300000	0.79546016	0.14520793
0.00400000	0.85110110	0.11312746
0.00500000	0.70887673	0.10645300
0.00600000	0.39477730	0.13558070
0.00700000	-0.04346088	0.19617371
0.00800000	-0.45247909	0.26048842
0.00900000	-0.77392960	0.31923598
0.01000000	-0.88207430	0.35700664
0.01100000	-0.76159573	0.36792567
0.01200000	-0.46321359	0.34756398
0.01300000	-0.02860482	0.29908955
0.01400000	0.37918308	0.23788139
0.01500000	0.69937253	0.17307456
0.01600000	0.84744096	0.12638411
0.01700000	0.80022758	0.10457677
0.01800000	0.56514519	0.11611097
0.01900000	0.17901082	0.15911049
0.02000000	-0.24418676	0.22047244
0.02100000	-0.64311641	0.29136935
0.02200000	-0.85386932	0.34393454
0.02300000	-0.84722567	0.37057087
0.02400000	-0.63339692	0.36472687
0.02500000	-0.24172613	0.32717150
0.02600000	0.17824188	0.26873153
0.02700000	0.56499141	0.19786540
0.02800000	0.80007380	0.14234744
0.02900000	0.84667200	0.11026698
0.03000000	0.70201772	0.11042077
0.03100000	0.38973302	0.14311638
0.03200000	-0.02454478	0.19552781
0.03300000	-0.48037648	0.25975025
0.03400000	-0.77571356	0.31803641
0.03500000	-0.86890996	0.36165109
0.03600000	-0.75427532	0.37349287
0.03700000	-0.44678888	0.35230067
0.03800000	-0.04730561	0.30265749
0.03900000	0.38545766	0.23179133
0.04000000	0.69958782	0.16750738
0.04100000	0.84722567	0.11906373
0.04200000	0.80118108	0.10162401
0.04300000	0.56942052	0.11798720
0.04400000	0.19368233	0.16175567
0.04500000	-0.26999262	0.22659326
0.04600000	-0.63558072	0.29072341
0.04700000	-0.85168552	0.34464198
0.04800000	-0.84522635	0.37100148
0.04900000	-0.61577266	0.36617249
0.05000000	-0.25667447	0.32806349
0.05100000	0.18030265	0.26202634
0.05200000	0.54973549	0.19789617
0.05300000	0.79546016	0.14520793
0.05400000	0.85125494	0.11328125
0.05500000	0.70964569	0.10722195
0.05600000	0.39228591	0.13327387
0.05700000	-0.05321112	0.18719243
0.05800000	-0.45915353	0.25147638
0.05900000	-0.76725519	0.31689838
0.06000000	-0.87232405	0.35777560
0.06100000	-0.75913507	0.36807948
0.06200000	-0.46395177	0.34756398
0.06300000	-0.02875861	0.29908955
0.06400000	0.37918308	0.23788139
0.06500000	0.69937253	0.17307456
0.06600000	0.84744096	0.12638411
0.06700000	0.80022758	0.10457677
0.06800000	0.56514519	0.11611097
0.06900000	0.17901082	0.15911049
0.07000000	-0.24418676	0.22047244
0.07100000	-0.64311641	0.29136935
0.07200000	-0.85386932	0.34393454
0.07300000	-0.84722567	0.37057087
0.07400000	-0.63339692	0.36472687
0.07500000	-0.24172613	0.32717150
0.07600000	0.17824188	0.26873153
0.07700000	0.56499141	0.19786540
0.07800000	0.80007380	0.14250124
0.07900000	0.84667200	0.11103593
0.08000000	0.70201772	0.10811393
0.08100000	0.38973302	0.13413508
0.08200000	-0.02439099	0.18654650
0.08300000	-0.47960752	0.25744340
0.08400000	-0.77817422	0.31895915
0.08500000	-0.87862945	0.36254305
0.08600000	-0.76076525	0.37118602
0.08700000	-0.43934548	0.34331939
0.08800000	-0.03986220	0.29367617
0.08900000	0.37896776	0.22948450
0.09000000	0.68983757	0.16827632
0.09100000	0.84476501	0.11921752
0.09200000	0.80210382	0.10162401
0.09300000	0.57034326	0.11798720
0.09400000	0.19134474	0.16175567
0.09500000	-0.27900466	0.22659326
0.09600000	-0.64459276	0.29072341
0.09700000	-0.85402310	0.34464198
0.09800000	-0.84445745	0.37084767
0.09900000	-0.61561882	0.36540353
0.10000000	-0.25667447	0.33040109
0.10100000	0.18030265	0.27103838
0.10200000	0.54973549	0.20687746
0.10300000	0.79546016	0.14751476
0.10400000	0.85125494	0.11235851
0.10500000	0.70964569	0.10629921
0.10600000	0.39228591	0.13558070
0.10700000	-0.05321112	0.19617371
0.10800000	-0.45933810	0.26048842
0.10900000	-0.76802409	0.31923598
0.11000000	-0.86998647	0.35700664
0.11100000	-0.75012302	0.36792567
0.11200000	-0.45497048	0.34756398
0.11300000	-0.02642101	0.29908955
0.11400000	0.37841412	0.23788139
0.11500000	0.69921875	0.17307456
0.11600000	0.84759474	0.12638411
0.11700000	0.80099654	0.10457677
0.11800000	0.56280756	0.11611097
0.11900000	0.16999876	0.15911049
0.12000000	-0.25335261	0.22047244
0.12100000	-0.64622295	0.29136935
0.12200000	-0.85079354	0.34393454
0.12300000	-0.83805978	0.37057087
0.12400000	-0.62423104	0.36472687
0.12500000	-0.23865034	0.32717150
0.12600000	0.17513533	0.26888534
0.12700000	0.55582553	0.19863436
0.12800000	0.79106176	0.14019439
0.12900000	0.84433442	0.10202387
0.13000000	0.70275593	0.09910187
0.13100000	0.38988680	0.13182825
0.13200000	-0.02439099	0.18731545
0.13300000	-0.47960752	0.25759721
0.13400000	-0.77817422	0.31880537
0.13500000	-0.87862945	0.36180487
0.13600000	-0.76091903	0.37349287
0.13700000	-0.44008365	0.35230067
0.13800000	-0.03755536	0.30265749
0.13900000	0.38794905	0.23179133
0.14000000	0.69881892	0.16750738
0.14100000	0.84707183	0.11906373
0.14200000	0.80133492	0.10162401
0.14300000	0.57018948	0.11798720
0.14400000	0.19134474	0.16175567
0.14500000	-0.27900466	0.22659326
0.14600000	-0.64443898	0.29072341
0.14700000	-0.85325420	0.34464198
0.14800000	-0.84676427	0.37084767
0.14900000	-0.62463093	0.36540353
0.15000000	-0.26584029	0.33040109
0.15100000	0.17722687	0.27103838
0.15200000	0.55296504	0.20672368
0.15300000	0.80539495	0.14674582
0.15400000	0.85792935	0.11484990
0.15500000	0.70297122	0.11604946
0.15600000	0.38253567	0.14225517
0.15700000	-0.05570251	0.18949926
0.15800000	-0.45841536	0.25055364
0.15900000	-0.76710135	0.31600639
0.16000000	-0.87232405	0.36008242
0.16100000	-0.75913507	0.37706077
0.16200000	-0.46413630	0.35654527
0.16300000	-0.02952756	0.30139640
0.16400000	0.38152066	0.23711245
0.16500000	0.70835382	0.17292076
0.16600000	0.85639149	0.12619956
0.16700000	0.80253446	0.10380782
0.16800000	0.56437624	0.11844857
0.16900000	0.17885704	0.16812254
0.17000000	-0.24418676	0.22948450
0.17100000	-0.64311641	0.29367617
0.17200000	-0.85386932	0.34316561
0.17300000	-0.84722567	0.37041709
0.17400000	-0.63324308	0.36472687
0.17500000	-0.24095719	0.32717150
0.17600000	0.17590427	0.26873153
0.17700000	0.55597931	0.19786540
0.17800000	0.79106176	0.14250124
0.17900000	0.84433442	0.11103593
0.18000000	0.70275593	0.10811393
0.18100000	0.38988680	0.13413508
0.18200000	-0.02439099	0.18654650
0.18300000	-0.47960752	0.25744340
0.18400000	-0.77817422	0.31880537
0.18499999	-0.87862945	0.36180487
0.18599999	-0.76091903	0.37333909
0.18699999	-0.44008365	0.35153174
0.18799999	-0.03755536	0.30499509
0.18899999	0.38794905	0.24080339
0.18999999	0.69881892	0.17651944
0.19099999	0.84707183	0.12137057
0.19199999	0.80133492	0.10085507
0.19299999	0.57018948	0.11783341
0.19399999	0.19134474	0.16175567
0.19499999	-0.27900466	0.22659326
0.19599999	-0.64459276	0.29072341
0.19699999	-0.85402310	0.34464198
0.19799999	-0.84445745	0.37084767
0.19899999	-0.61561882	0.36540353
0.19999999	-0.25667447	0.33055487
0.20099999	0.18030265	0.27180734
0.20199999	0.54973549	0.20457062
0.20299999	0.79546016	0.13853346
0.20399999	0.85125494	0.10337722
0.20499999	0.70964569	0.10396162
0.20599999	0.39243972	0.13619587
0.20699999	-0.05247293	0.19555856
0.20799999	-0.46164492	0.26279527
0.20899999	-0.77700543	0.32821727
0.20999999	-0.87899852	0.36601871
0.21099999	-0.75246060	0.37023252
0.21199999	-0.45420152	0.34694883
0.21299999	-0.02626722	0.29970473
0.21399999	0.37841412	0.23557456
0.21499999	0.69921875	0.16409326
0.21599999	0.84744096	0.11737204
0.21699999	0.80022758	0.10223917
0.21799999	0.56529897	0.11687992
0.21899999	0.17974901	0.15929502
0.21999999	-0.24667814	0.22047244
0.22099999	-0.65289742	0.29136935
0.22199999	-0.86057454	0.34393454
0.22299999	-0.84055120	0.37057087
0.22399999	-0.62346208	0.36472687
0.22499999	-0.23849656	0.32717150
0.22599999	0.17498155	0.26873153
0.22699999	0.55505657	0.19786540
0.22799999	0.79336858	0.14234744
0.22899999	0.85331571	0.11026698
0.22999999	0.71173722	0.11042077
0.23099999	0.39219365	0.14311638
0.23199999	-0.02515994	0.19552781
0.23299999	-0.47976130	0.25975025
0.23399999	-0.77817422	0.31803641
0.23499999	-0.87862945	0.36165109
0.23599999	-0.76076525	0.37349287
0.23699999	-0.43934548	0.35230067
0.23799999	-0.03986220	0.30265749
0.23899999	0.37896776	0.23179133
0.23999999	0.68983757	0.16750738
0.24099999	0.84476501	0.11906373
0.24199999	0.80195004	0.10162401
0.24299999	0.56957430	0.11798720
0.24399999	0.19368233	0.16175567
0.24499999	-0.26999262	0.22659326
0.24599999	-0.63558072	0.29072341
0.24699999	-0.85168552	0.34464198
0.24799999	-0.84522635	0.37084767
0.24899999	-0.61577266	0.36540353
0.24999999	-0.25682825	0.33055487
0.25099999	0.17953371	0.27180734
0.25199999	0.55219609	0.20457062
0.25299999	0.80524117	0.13853346
0.25399999	0.85792935	0.10337722
0.25499999	0.70297122	0.10396162
0.25599999	0.38253567	0.13634965
0.25699999	-0.05570251	0.19632751
0.25799999	-0.45841536	0.26033464
0.25899999	-0.76710135	0.31846702
0.25999999	-0.87232405	0.35931349
0.26099999	-0.75913507	0.37690699
0.26199999	-0.46395177	0.35669905
0.26299999	-0.02875861	0.30216536
0.26399999	0.37918308	0.23480561
0.26499999	0.69937253	0.16393946
0.26599999	0.84744096	0.11737204
0.26699999	0.80022758	0.10223917
0.26799999	0.56529897	0.11687992
0.26899999	0.17974901	0.15929502
0.26999999	-0.24652436	0.22047244
0.27099999	-0.65212846	0.29136935
0.27199999	-0.86288142	0.34393454
0.27299999	-0.84953249	0.37057087
0.27399999	-0.63262796	0.36472687
0.27499999	-0.24157234	0.32717150
0.27599999	0.17824188	0.26873153
0.27699999	0.56499141	0.19786540
0.27799999	0.80007380	0.14234744
0.27899999	0.84667200	0.11026698
0.27999999	0.70201772	0.11042077
0.28099999	0.38973302	0.14311638
0.28199999	-0.02439099	0.19552781
0.28299999	-0.47960752	0.25975025
0.28399999	-0.77817422	0.31819022
0.28499999	-0.87862945	0.36238927
0.28599999	-0.76091903	0.37103224
0.28699999	-0.44008365	0.34255046
0.28799999	-0.03755536	0.29598302
0.28899999	0.38794905	0.23846580
0.28999999	0.69881892	0.17728838
0.29099999	0.84707183	0.12152436
0.29199999	0.80133492	0.10085507
0.29299999	0.57018948	0.11783341
0.29399999	0.19134474	0.16175567
